Lat,Lon,mmsi,Apparent Fishing Hours,Time Range
4.53,98.94,525127688.0,0.81,288.0
4.51,98.88,525127688.0,1.04,294.0
4.5,98.9,525127688.0,1.11,265.0
4.05,98.85,525127688.0,1.03,343.0
3.96,98.92,525127688.0,0.5,345.0
4.6,98.87,525127688.0,0.79,292.0
3.97,98.88,525127688.0,1.31,351.0
5.14,98.34,525127688.0,0.98,158.0
5.16,98.28,525127688.0,1.22,144.0
4.78,98.64,525127688.0,0.77,241.0
4.8,98.63,525127688.0,1.15,240.0
4.87,98.43,525127688.0,1.08,133.0
4.9,98.41,525127688.0,1.02,134.0
4.85,98.43,525127688.0,0.78,25.0
4.88,98.41,525127688.0,0.82,26.0
4.87,98.35,525127688.0,0.48,36.0
4.86,98.32,525127688.0,0.95,38.0
4.74,98.53,525127688.0,0.82,129.0
4.71,98.56,525127688.0,3.01,128.0
4.94,98.36,525127688.0,1.02,139.0
4.94,98.39,525127688.0,1.0,135.0
4.93,98.36,525127688.0,1.51,138.0
4.98,98.36,525127688.0,0.43,137.0
4.97,98.37,525127688.0,0.92,136.0
5.14,98.34,525127688.0,1.01,157.0
4.75,98.67,525127688.0,0.35,242.0
5.15,98.31,525127688.0,1.03,146.0
4.86,98.64,525127688.0,1.0,10.0
5.02,98.47,525127688.0,1.0,162.0
5.05,98.47,525127688.0,1.06,206.0
5.01,98.47,525127688.0,0.93,166.0
5.01,98.44,525127688.0,0.78,178.0
5.03,98.5,525127688.0,2.74,218.0
5.06,98.47,525127688.0,0.96,205.0
4.81,98.48,525127688.0,1.1,21.0
4.81,98.48,525127688.0,0.45,19.0
5.1,98.37,525127688.0,1.01,155.0
4.77,98.5,525127688.0,1.05,130.0
4.81,98.48,525127688.0,2.58,18.0
4.81,98.48,525127688.0,1.4,20.0
5.04,98.44,525127688.0,1.03,153.0
5.03,98.45,525127688.0,0.53,172.0
5.05,98.51,525127688.0,0.99,5.0
4.79,98.59,525127688.0,1.08,237.0
5.12,98.45,525127688.0,1.02,192.0
4.89,98.61,525127688.0,0.99,223.0
4.82,98.45,525127688.0,1.02,132.0
3.95,98.94,525127688.0,1.02,357.0
4.68,98.69,525127688.0,1.04,253.0
4.85,98.56,525127688.0,2.29,211.0
4.6,98.87,525127688.0,1.03,291.0
3.89,99.0,525127688.0,2.4,347.0
3.89,99.01,525127688.0,0.76,359.0
3.92,98.98,525127688.0,1.04,358.0
3.88,99.02,525127688.0,0.83,360.0
5.16,98.28,525127688.0,1.03,145.0
5.13,98.35,525127688.0,0.95,156.0
5.11,98.3,525127688.0,0.74,143.0
5.04,98.43,525127688.0,1.0,161.0
5.01,98.4,525127688.0,1.05,183.0
5.06,98.41,525127688.0,0.87,168.0
5.06,98.37,525127688.0,1.0,180.0
5.08,98.39,525127688.0,0.68,169.0
5.04,98.44,525127688.0,1.07,167.0
3.92,98.92,525127688.0,1.69,350.0
4.57,98.9,525127688.0,1.07,289.0
4.48,98.55,525127688.0,0.03,121.0
5.11,98.36,525127688.0,1.04,159.0
5.1,98.37,525127688.0,1.02,147.0
4.48,99.0,525127688.0,1.07,286.0
4.58,98.86,525127688.0,1.02,267.0
4.91,98.57,525127688.0,1.1,214.0
4.58,98.77,525127688.0,1.05,256.0
5.06,98.36,525127688.0,0.92,181.0
5.03,98.39,525127688.0,1.41,179.0
5.05,98.37,525127688.0,0.98,182.0
5.08,98.39,525127688.0,1.36,170.0
5.07,98.39,525127688.0,0.99,160.0
5.06,98.41,525127688.0,1.03,171.0
4.9,98.57,525127688.0,1.03,201.0
5.06,98.4,525127688.0,1.03,154.0
4.6,98.78,525127688.0,0.4,247.0
4.61,98.73,525127688.0,1.04,251.0
4.6,98.79,525127688.0,1.02,314.0
4.62,98.76,525127688.0,0.76,248.0
5.04,98.35,525127688.0,1.02,141.0
5.09,98.33,525127688.0,0.95,142.0
4.89,98.56,525127688.0,0.99,226.0
3.86,98.99,525127688.0,1.15,348.0
5.06,98.41,525127688.0,0.26,148.0
4.48,99.0,525127688.0,0.7,278.0
5.03,98.47,525127688.0,0.96,207.0
4.48,99.0,525127688.0,1.03,276.0
4.98,98.5,525127688.0,1.19,165.0
5.02,98.54,525127688.0,1.17,189.0
5.02,98.53,525127688.0,0.92,6.0
4.99,98.48,525127688.0,1.02,208.0
4.97,98.57,525127688.0,1.04,1.0
4.93,98.59,525127688.0,1.06,198.0
4.93,98.58,525127688.0,1.02,8.0
4.98,98.53,525127688.0,1.0,174.0
4.95,98.57,525127688.0,0.95,187.0
4.98,98.52,525127688.0,0.26,151.0
4.93,98.59,525127688.0,0.95,0.0
4.98,98.56,525127688.0,1.0,7.0
4.97,98.57,525127688.0,0.88,188.0
4.95,98.54,525127688.0,0.88,215.0
4.96,98.53,525127688.0,0.98,186.0
4.98,98.56,525127688.0,1.02,197.0
4.96,98.54,525127688.0,0.26,216.0
4.48,98.98,525127688.0,0.97,272.0
4.48,99.0,525127688.0,0.87,277.0
5.09,98.47,525127688.0,1.03,194.0
4.97,98.56,525127688.0,1.01,221.0
4.94,98.51,525127688.0,0.68,209.0
5.05,98.51,525127688.0,0.85,190.0
4.03,98.87,525127688.0,0.51,355.0
4.51,98.87,525127688.0,0.95,301.0
4.48,99.0,525127688.0,1.1,282.0
5.02,98.49,525127688.0,1.01,204.0
4.99,98.51,525127688.0,1.0,163.0
4.99,98.52,525127688.0,0.97,203.0
5.09,98.48,525127688.0,1.02,191.0
5.06,98.51,525127688.0,1.01,4.0
5.03,98.5,525127688.0,1.01,219.0
5.04,98.52,525127688.0,1.03,3.0
5.01,98.49,525127688.0,1.71,152.0
5.01,98.48,525127688.0,1.12,150.0
4.54,98.55,525127688.0,1.57,124.0
4.52,98.53,525127688.0,1.34,123.0
5.04,98.44,525127688.0,1.6,149.0
4.45,99.01,525127688.0,0.99,273.0
5.04,98.52,525127688.0,0.97,195.0
4.87,98.52,525127688.0,0.99,13.0
4.87,98.5,525127688.0,1.06,14.0
4.87,98.52,525127688.0,0.62,234.0
4.0,98.88,525127688.0,1.02,344.0
4.03,98.85,525127688.0,1.15,354.0
5.12,98.45,525127688.0,1.01,193.0
4.5,98.97,525127688.0,1.0,287.0
4.48,99.01,525127688.0,0.8,284.0
4.83,98.57,525127688.0,0.98,213.0
4.98,98.49,525127688.0,1.0,185.0
4.58,98.86,525127688.0,1.06,269.0
4.59,98.85,525127688.0,0.94,268.0
4.58,98.81,525127688.0,0.93,313.0
4.45,98.92,525127688.0,0.9,298.0
4.45,98.93,525127688.0,3.02,264.0
4.48,99.0,525127688.0,0.85,280.0
4.42,98.95,525127688.0,1.04,297.0
4.39,98.91,525127688.0,0.85,261.0
4.48,98.91,525127688.0,1.25,309.0
4.48,98.91,525127688.0,0.95,303.0
4.48,98.91,525127688.0,1.07,306.0
4.48,98.91,525127688.0,1.0,304.0
4.51,98.94,525127688.0,1.02,271.0
4.49,98.88,525127688.0,1.14,299.0
4.84,98.55,525127688.0,0.94,12.0
4.48,98.89,525127688.0,2.46,320.0
4.48,98.91,525127688.0,0.8,308.0
5.02,98.54,525127688.0,1.11,220.0
4.48,99.0,525127688.0,1.1,281.0
4.48,99.0,525127688.0,1.04,275.0
4.92,98.52,525127688.0,1.02,227.0
4.6,98.87,525127688.0,1.06,290.0
4.48,98.91,525127688.0,0.9,307.0
4.46,99.01,525127688.0,0.94,274.0
4.97,98.51,525127688.0,0.89,176.0
4.99,98.47,525127688.0,0.98,230.0
4.48,99.0,525127688.0,1.0,283.0
5.02,98.54,525127688.0,1.02,196.0
5.01,98.55,525127688.0,0.98,2.0
4.87,98.6,525127688.0,1.02,225.0
4.98,98.46,525127688.0,1.03,231.0
4.99,98.45,525127688.0,1.06,184.0
5.0,98.47,525127688.0,1.01,229.0
4.95,98.47,525127688.0,0.99,232.0
4.52,98.86,525127688.0,0.94,322.0
4.99,98.47,525127688.0,1.0,177.0
4.97,98.53,525127688.0,0.82,164.0
4.56,98.82,525127688.0,0.66,318.0
4.93,98.59,525127688.0,0.88,222.0
4.9,98.61,525127688.0,1.1,9.0
4.48,99.01,525127688.0,1.15,285.0
4.96,98.49,525127688.0,1.02,228.0
5.0,98.5,525127688.0,1.52,173.0
4.94,98.54,525127688.0,0.92,175.0
4.83,98.59,525127688.0,0.67,11.0
3.51,99.51,525127866.0,1.06,80.0
3.39,99.57,525127866.0,1.06,61.0
3.5,99.52,525127866.0,0.78,76.0
3.29,99.89,525127866.0,0.33,303.0
3.4,99.59,525127866.0,0.97,63.0
3.38,99.6,525127866.0,1.02,60.0
3.37,99.82,525127866.0,2.24,305.0
3.5,99.51,525127866.0,0.45,157.0
3.28,99.9,525127866.0,5.43,278.0
3.37,99.69,525127866.0,4.66,208.0
3.37,99.79,525127866.0,0.92,172.0
3.39,99.56,525127866.0,1.12,62.0
3.35,99.79,525127866.0,0.91,171.0
3.26,99.85,525127866.0,0.31,202.0
3.32,99.86,525127866.0,0.67,280.0
3.31,99.87,525127866.0,1.0,279.0
3.47,99.54,525127866.0,1.08,74.0
3.46,99.47,525127866.0,1.03,84.0
3.5,99.52,525127866.0,0.98,67.0
3.36,99.83,525127866.0,1.16,282.0
3.33,99.78,525127866.0,3.7,233.0
3.27,99.84,525127866.0,1.07,250.0
3.28,99.83,525127866.0,0.95,249.0
3.29,99.81,525127866.0,8.62,294.0
3.33,99.83,525127866.0,0.43,173.0
3.85,98.97,525127866.0,0.68,123.0
3.79,99.01,525127866.0,3.75,127.0
3.3,99.81,525127866.0,1.38,234.0
3.29,99.82,525127866.0,4.12,222.0
3.29,99.82,525127866.0,11.22,188.0
3.31,99.78,525127866.0,7.31,199.0
3.3,99.84,525127866.0,4.57,258.0
3.54,99.47,525127866.0,1.08,78.0
3.54,99.48,525127866.0,1.08,71.0
3.55,99.48,525127866.0,0.78,70.0
3.35,99.83,525127866.0,1.07,281.0
3.46,99.56,525127866.0,0.77,57.0
3.5,99.52,525127866.0,9.38,156.0
3.27,99.84,525127866.0,1.83,203.0
3.31,99.79,525127866.0,0.91,200.0
3.22,99.92,525127866.0,0.73,242.0
3.3,99.81,525127866.0,2.48,270.0
3.21,99.92,525127866.0,1.14,216.0
3.24,99.88,525127866.0,2.31,214.0
3.25,99.87,525127866.0,1.04,251.0
3.21,99.93,525127866.0,0.9,177.0
3.25,99.88,525127866.0,1.03,217.0
3.24,99.88,525127866.0,0.96,296.0
3.24,99.88,525127866.0,0.7,190.0
3.25,99.87,525127866.0,0.18,272.0
3.24,99.89,525127866.0,0.3,252.0
3.4,99.58,525127866.0,1.02,59.0
3.21,99.92,525127866.0,1.27,215.0
3.22,99.92,525127866.0,0.74,176.0
3.21,99.93,525127866.0,2.44,237.0
3.2,99.94,525127866.0,2.06,254.0
3.16,99.97,525127866.0,1.01,299.0
3.2,99.95,525127866.0,1.73,241.0
3.17,99.96,525127866.0,0.55,300.0
3.17,99.97,525127866.0,1.24,238.0
3.11,99.86,525127866.0,4.21,266.0
3.28,99.89,525127866.0,1.02,302.0
3.31,99.85,525127866.0,0.85,283.0
3.26,99.86,525127866.0,0.54,218.0
3.28,99.83,525127866.0,0.92,295.0
3.28,99.83,525127866.0,3.67,212.0
3.3,99.8,525127866.0,6.62,248.0
3.28,99.84,525127866.0,0.89,223.0
3.29,99.82,525127866.0,0.99,201.0
3.21,99.93,525127866.0,1.54,273.0
3.17,99.98,525127866.0,0.92,239.0
3.24,99.9,525127866.0,2.62,175.0
3.2,99.9,525127866.0,6.4,229.0
3.22,99.92,525127866.0,0.44,297.0
3.24,99.91,525127866.0,1.09,301.0
3.25,99.87,525127866.0,1.02,189.0
3.21,99.94,525127866.0,2.23,285.0
3.17,99.96,525127866.0,1.56,298.0
3.2,99.95,525127866.0,0.38,286.0
3.22,99.84,525127866.0,1.7,267.0
3.19,99.95,525127866.0,3.1,262.0
3.25,99.88,525127866.0,2.02,192.0
3.26,99.86,525127866.0,1.44,271.0
3.27,99.84,525127866.0,0.25,235.0
3.51,99.51,525127866.0,0.64,55.0
3.53,99.49,525127866.0,1.03,82.0
3.49,99.53,525127866.0,1.09,66.0
3.51,99.51,525127866.0,4.05,146.0
3.53,99.49,525127866.0,1.02,72.0
3.46,99.56,525127866.0,0.79,65.0
3.48,99.54,525127866.0,1.01,75.0
3.45,99.56,525127866.0,0.83,141.0
3.5,99.52,525127866.0,1.11,68.0
3.47,99.55,525127866.0,0.54,142.0
3.43,99.57,525127866.0,1.0,64.0
3.44,99.56,525127866.0,1.02,58.0
3.49,99.53,525127866.0,1.03,56.0
3.41,99.46,525127866.0,0.59,86.0
3.5,99.48,525127866.0,0.77,83.0
3.44,99.46,525127866.0,1.02,85.0
3.53,99.5,525127866.0,1.06,69.0
3.53,99.49,525127866.0,1.02,77.0
3.54,99.48,525127866.0,1.02,79.0
3.89,98.93,525127866.0,0.55,133.0
3.9,98.94,525127866.0,1.06,131.0
3.89,98.93,525127866.0,0.52,132.0
3.91,98.93,525127866.0,1.0,130.0
3.87,98.96,525127866.0,1.01,129.0
3.5,99.51,525127866.0,1.02,81.0
3.83,98.98,525127866.0,1.12,128.0
3.54,99.47,525127866.0,1.1,147.0
3.5,99.52,525127866.0,1.02,73.0
3.87,98.95,525127866.0,0.75,124.0
3.82,98.73,525127866.0,0.27,47.0
4.95,98.28,525128199.0,1.0,159.0
4.96,98.34,525128199.0,1.05,75.0
5.0,98.3,525128199.0,0.99,170.0
4.99,98.34,525128199.0,0.8,102.0
4.98,98.28,525128199.0,1.0,71.0
4.97,98.52,525128199.0,1.45,218.0
4.98,98.52,525128199.0,0.94,190.0
5.05,98.48,525128199.0,1.03,155.0
4.94,98.49,525128199.0,1.01,185.0
4.98,98.34,525128199.0,0.98,101.0
4.95,98.28,525128199.0,1.02,168.0
4.92,98.28,525128199.0,1.01,59.0
4.92,98.28,525128199.0,0.85,90.0
4.97,98.33,525128199.0,1.03,100.0
4.91,98.28,525128199.0,0.96,111.0
4.84,98.27,525128199.0,0.94,61.0
4.86,98.28,525128199.0,1.0,162.0
4.91,98.28,525128199.0,1.0,87.0
4.88,98.33,525128199.0,1.2,108.0
4.9,98.28,525128199.0,1.09,60.0
4.85,98.28,525128199.0,1.03,67.0
4.91,98.28,525128199.0,0.97,69.0
4.98,98.28,525128199.0,3.92,58.0
4.92,98.28,525128199.0,0.92,167.0
5.1,98.3,525128199.0,0.96,122.0
4.98,98.35,525128199.0,0.94,171.0
5.15,98.29,525128199.0,0.26,147.0
5.12,98.28,525128199.0,1.05,82.0
5.1,98.3,525128199.0,1.02,142.0
5.15,98.28,525128199.0,0.99,143.0
5.0,98.36,525128199.0,1.13,76.0
4.96,98.42,525128199.0,1.05,177.0
4.94,98.35,525128199.0,1.01,39.0
5.12,98.31,525128199.0,1.55,80.0
5.14,98.28,525128199.0,1.02,81.0
4.8,98.26,525128199.0,0.99,63.0
4.81,98.26,525128199.0,1.0,62.0
4.05,98.71,525128199.0,0.57,358.0
5.14,98.28,525128199.0,0.92,121.0
4.85,98.45,525128199.0,0.97,175.0
4.83,98.44,525128199.0,1.07,51.0
5.11,98.51,525128199.0,1.02,195.0
4.99,98.34,525128199.0,0.93,103.0
4.99,98.29,525128199.0,1.22,85.0
5.15,98.27,525128199.0,0.9,134.0
4.88,98.48,525128199.0,1.64,211.0
4.89,98.48,525128199.0,0.99,215.0
4.93,98.37,525128199.0,0.98,40.0
5.0,98.35,525128199.0,1.02,138.0
5.0,98.41,525128199.0,0.82,178.0
4.96,98.39,525128199.0,0.53,172.0
5.16,98.26,525128199.0,1.08,132.0
5.1,98.27,525128199.0,1.0,97.0
5.05,98.48,525128199.0,0.98,192.0
4.93,98.46,525128199.0,0.57,210.0
4.83,98.42,525128199.0,1.04,43.0
5.18,98.21,525128199.0,1.08,116.0
5.18,98.22,525128199.0,1.02,118.0
4.77,98.46,525128199.0,1.08,45.0
4.82,98.49,525128199.0,0.81,213.0
5.15,98.23,525128199.0,0.56,114.0
4.84,98.59,525128199.0,0.09,225.0
4.79,98.26,525128199.0,1.01,65.0
4.82,98.28,525128199.0,0.76,163.0
4.85,98.28,525128199.0,1.71,165.0
4.91,98.28,525128199.0,1.03,160.0
4.89,98.28,525128199.0,0.97,89.0
4.87,98.41,525128199.0,0.57,48.0
4.89,98.38,525128199.0,0.95,41.0
4.87,98.44,525128199.0,1.01,174.0
5.11,98.23,525128199.0,0.94,95.0
4.86,98.42,525128199.0,0.78,52.0
4.83,98.44,525128199.0,1.01,46.0
5.18,98.22,525128199.0,0.99,119.0
5.12,98.13,525128199.0,0.99,5.0
5.13,98.12,525128199.0,1.04,4.0
4.89,98.39,525128199.0,1.05,53.0
5.06,98.45,525128199.0,0.97,206.0
4.84,98.59,525128199.0,0.85,227.0
5.05,98.55,525128199.0,1.02,203.0
5.07,98.54,525128199.0,1.0,196.0
4.94,98.54,525128199.0,1.0,189.0
5.07,98.47,525128199.0,1.04,193.0
5.18,98.22,525128199.0,0.89,115.0
5.19,98.26,525128199.0,1.02,130.0
4.9,98.56,525128199.0,0.86,187.0
4.97,98.45,525128199.0,0.99,184.0
4.96,98.48,525128199.0,0.66,217.0
5.03,98.52,525128199.0,1.0,154.0
5.05,98.45,525128199.0,1.0,156.0
5.01,98.5,525128199.0,1.06,219.0
5.07,98.48,525128199.0,1.0,205.0
4.87,98.28,525128199.0,0.93,68.0
4.99,98.28,525128199.0,1.04,169.0
4.88,98.28,525128199.0,1.08,166.0
4.86,98.39,525128199.0,1.02,42.0
4.86,98.42,525128199.0,1.02,47.0
4.91,98.37,525128199.0,1.15,54.0
4.85,98.43,525128199.0,2.38,50.0
4.99,98.44,525128199.0,0.76,209.0
4.9,98.42,525128199.0,1.67,173.0
4.92,98.44,525128199.0,0.95,176.0
4.79,98.28,525128199.0,0.99,66.0
4.8,98.28,525128199.0,0.33,164.0
4.79,98.26,525128199.0,1.04,64.0
4.89,98.28,525128199.0,1.01,88.0
4.88,98.28,525128199.0,1.0,161.0
4.91,98.28,525128199.0,1.04,110.0
4.88,98.29,525128199.0,1.23,109.0
5.07,98.51,525128199.0,1.0,204.0
5.02,98.5,525128199.0,1.02,191.0
5.1,98.13,525128199.0,1.04,3.0
5.02,98.51,525128199.0,1.02,221.0
4.9,98.56,525128199.0,1.14,188.0
5.03,98.5,525128199.0,0.99,220.0
4.99,98.29,525128199.0,1.0,86.0
4.95,98.35,525128199.0,1.01,38.0
5.08,98.28,525128199.0,0.9,83.0
5.09,98.19,525128199.0,1.02,33.0
5.06,98.18,525128199.0,7.37,32.0
5.07,98.23,525128199.0,0.77,34.0
5.03,98.21,525128199.0,1.0,8.0
5.01,98.17,525128199.0,1.05,0.0
4.93,98.19,525128199.0,0.85,20.0
4.99,98.23,525128199.0,1.06,9.0
4.93,98.19,525128199.0,0.55,21.0
4.93,98.19,525128199.0,0.7,18.0
4.93,98.19,525128199.0,1.0,14.0
4.93,98.19,525128199.0,1.1,16.0
4.96,98.18,525128199.0,2.45,23.0
5.07,98.19,525128199.0,1.0,7.0
5.18,98.27,525128199.0,0.93,131.0
5.17,98.25,525128199.0,1.06,120.0
5.11,98.23,525128199.0,0.82,96.0
5.1,98.23,525128199.0,1.54,94.0
5.17,98.23,525128199.0,1.02,145.0
5.17,98.24,525128199.0,1.01,144.0
5.18,98.26,525128199.0,1.05,129.0
5.16,98.26,525128199.0,0.98,146.0
5.06,98.34,525128199.0,0.68,79.0
5.04,98.33,525128199.0,0.93,137.0
5.01,98.27,525128199.0,1.01,112.0
5.0,98.29,525128199.0,0.58,158.0
5.05,98.32,525128199.0,1.55,126.0
5.16,98.25,525128199.0,1.03,133.0
5.06,98.32,525128199.0,1.02,141.0
5.05,98.26,525128199.0,0.51,93.0
4.99,98.17,525128199.0,1.02,24.0
5.01,98.28,525128199.0,1.79,36.0
5.06,98.3,525128199.0,1.06,98.0
5.09,98.3,525128199.0,1.06,127.0
5.14,98.28,525128199.0,1.02,128.0
5.02,98.34,525128199.0,0.27,125.0
5.03,98.27,525128199.0,1.0,92.0
5.03,98.26,525128199.0,0.99,72.0
5.07,98.32,525128199.0,1.02,123.0
5.03,98.34,525128199.0,1.08,124.0
5.04,98.33,525128199.0,0.94,140.0
4.86,98.49,525128199.0,1.11,212.0
5.08,98.31,525128199.0,1.0,136.0
5.04,98.26,525128199.0,0.4,35.0
5.04,98.35,525128199.0,0.75,78.0
4.91,98.49,525128199.0,1.02,216.0
5.03,98.33,525128199.0,1.16,99.0
4.93,98.19,525128199.0,1.0,13.0
4.93,98.19,525128199.0,1.03,12.0
4.93,98.19,525128199.0,0.9,15.0
4.96,98.25,525128199.0,0.98,10.0
4.93,98.19,525128199.0,0.85,17.0
5.02,98.16,525128199.0,0.76,25.0
5.04,98.17,525128199.0,0.79,1.0
5.07,98.14,525128199.0,1.11,2.0
4.93,98.19,525128199.0,1.45,19.0
4.93,98.2,525128199.0,0.98,11.0
4.86,98.49,525128199.0,1.05,214.0
5.01,98.28,525128199.0,1.05,73.0
4.98,98.53,525128199.0,0.88,222.0
4.99,98.6,525128199.0,1.02,198.0
5.0,98.55,525128199.0,1.09,153.0
4.94,98.56,525128199.0,1.08,223.0
4.5,98.69,525128199.0,0.78,232.0
4.94,98.56,525128199.0,0.85,224.0
4.98,98.31,525128199.0,0.77,74.0
5.01,98.58,525128199.0,1.0,202.0
4.92,98.53,525128199.0,0.98,186.0
5.07,98.28,525128199.0,0.87,84.0
4.95,98.35,525128199.0,2.86,106.0
5.05,98.4,525128199.0,1.2,179.0
5.0,98.35,525128199.0,1.01,77.0
5.03,98.4,525128199.0,0.55,157.0
5.06,98.42,525128199.0,1.0,207.0
4.96,98.28,525128199.0,1.12,91.0
4.92,98.35,525128199.0,0.63,107.0
4.8,98.44,525128199.0,0.86,44.0
4.93,98.62,525128199.0,0.9,199.0
5.0,98.35,525128199.0,1.03,139.0
5.08,98.39,525128199.0,1.0,181.0
4.97,98.31,525128199.0,1.02,37.0
4.84,98.59,525128199.0,0.5,228.0
5.01,98.43,525128199.0,1.01,183.0
5.03,98.37,525128199.0,0.63,149.0
5.03,98.43,525128199.0,0.91,208.0
5.11,98.17,525128199.0,0.96,6.0
5.05,98.4,525128199.0,1.0,182.0
5.08,98.39,525128199.0,1.0,180.0
5.18,98.21,525128199.0,1.0,117.0
4.93,98.63,525128199.0,1.01,200.0
5.11,98.47,525128199.0,1.02,194.0
4.99,98.34,525128199.0,0.3,104.0
4.98,98.61,525128199.0,1.06,201.0
4.95,98.57,525128199.0,1.23,152.0
4.07,98.73,525128199.0,0.8,360.0
5.03,98.57,525128199.0,0.99,197.0
4.84,98.59,525128199.0,1.12,226.0
5.1,98.3,525128199.0,1.11,135.0
4.97,98.28,525128199.0,1.06,70.0
4.94,98.55,525128222.0,0.34,210.0
4.92,98.64,525128222.0,0.95,200.0
5.0,98.53,525128222.0,0.87,222.0
4.97,98.53,525128222.0,0.98,142.0
4.96,98.57,525128222.0,0.85,152.0
4.89,98.6,525128222.0,0.95,80.0
4.95,98.54,525128222.0,1.01,238.0
4.86,98.59,525128222.0,1.03,236.0
4.89,98.61,525128222.0,1.02,79.0
4.9,98.6,525128222.0,1.03,69.0
4.91,98.59,525128222.0,0.78,84.0
4.96,98.57,525128222.0,1.0,164.0
4.94,98.58,525128222.0,0.97,176.0
4.88,98.57,525128222.0,1.37,235.0
4.93,98.55,525128222.0,0.98,97.0
4.98,98.56,525128222.0,1.0,162.0
4.93,98.59,525128222.0,1.0,163.0
4.97,98.53,525128222.0,1.02,96.0
4.98,98.61,525128222.0,0.98,198.0
4.94,98.56,525128222.0,1.03,201.0
4.95,98.55,525128222.0,1.62,211.0
4.93,98.55,525128222.0,1.03,246.0
4.85,98.59,525128222.0,0.92,99.0
4.81,98.46,525128222.0,0.53,48.0
5.0,98.54,525128222.0,0.97,165.0
4.96,98.54,525128222.0,1.01,225.0
4.94,98.58,525128222.0,0.94,187.0
4.92,98.56,525128222.0,1.14,224.0
4.98,98.52,525128222.0,1.02,213.0
4.92,98.5,525128222.0,0.5,93.0
4.98,98.53,525128222.0,1.02,202.0
4.97,98.52,525128222.0,1.01,233.0
5.04,98.55,525128222.0,0.9,191.0
5.01,98.59,525128222.0,1.24,190.0
5.06,98.54,525128222.0,1.1,196.0
5.02,98.53,525128222.0,0.87,149.0
5.02,98.53,525128222.0,1.01,185.0
5.01,98.54,525128222.0,1.12,153.0
4.98,98.52,525128222.0,0.77,209.0
5.03,98.5,525128222.0,0.98,232.0
4.98,98.53,525128222.0,1.13,245.0
4.94,98.58,525128222.0,1.03,81.0
4.94,98.63,525128222.0,1.01,199.0
4.93,98.64,525128222.0,0.78,252.0
4.92,98.62,525128222.0,1.02,255.0
4.98,98.56,525128222.0,1.01,186.0
4.94,98.58,525128222.0,1.13,151.0
4.94,98.61,525128222.0,0.89,254.0
4.93,98.55,525128222.0,0.97,141.0
4.97,98.57,525128222.0,1.0,174.0
4.97,98.56,525128222.0,1.02,82.0
4.98,98.57,525128222.0,1.04,83.0
4.94,98.55,525128222.0,1.1,212.0
4.92,98.59,525128222.0,0.9,175.0
4.94,98.6,525128222.0,0.79,189.0
4.95,98.55,525128222.0,1.01,223.0
4.93,98.54,525128222.0,0.58,234.0
5.09,98.46,525128222.0,0.99,145.0
5.05,98.51,525128222.0,1.0,154.0
5.06,98.47,525128222.0,0.99,243.0
4.43,98.43,525128222.0,0.86,111.0
4.45,98.39,525128222.0,0.69,135.0
4.49,98.37,525128222.0,3.12,114.0
4.57,98.37,525128222.0,1.28,116.0
4.67,98.37,525128222.0,3.01,119.0
4.65,98.42,525128222.0,1.09,120.0
4.44,98.39,525128222.0,5.08,134.0
4.93,98.35,525128222.0,0.89,52.0
5.13,98.41,525128222.0,0.78,218.0
5.1,98.43,525128222.0,0.88,230.0
5.12,98.43,525128222.0,0.84,182.0
5.14,98.41,525128222.0,1.11,217.0
5.12,98.43,525128222.0,1.07,158.0
5.12,98.43,525128222.0,1.2,219.0
4.92,98.36,525128222.0,3.56,51.0
5.11,98.44,525128222.0,1.04,229.0
5.1,98.47,525128222.0,1.07,180.0
5.1,98.45,525128222.0,1.11,205.0
5.09,98.45,525128222.0,1.03,228.0
5.05,98.5,525128222.0,1.0,160.0
5.08,98.47,525128222.0,1.0,159.0
5.04,98.51,525128222.0,1.02,166.0
5.06,98.47,525128222.0,1.0,215.0
5.04,98.49,525128222.0,1.77,94.0
5.05,98.48,525128222.0,0.91,227.0
5.08,98.48,525128222.0,1.02,167.0
5.05,98.48,525128222.0,0.98,144.0
5.08,98.46,525128222.0,1.1,241.0
5.08,98.52,525128222.0,1.01,192.0
5.1,98.51,525128222.0,1.09,195.0
5.09,98.46,525128222.0,1.02,171.0
5.11,98.49,525128222.0,1.02,193.0
5.09,98.44,525128222.0,1.02,207.0
4.96,98.62,525128222.0,1.24,253.0
4.74,98.52,525128222.0,5.13,59.0
4.07,98.68,525128222.0,7.51,348.0
4.08,98.64,525128222.0,1.02,350.0
4.72,98.7,525128222.0,0.9,263.0
4.58,98.62,525128222.0,0.96,41.0
4.63,98.73,525128222.0,0.83,278.0
4.63,98.73,525128222.0,1.04,280.0
4.65,98.74,525128222.0,1.08,291.0
4.63,98.76,525128222.0,0.83,271.0
4.67,98.73,525128222.0,1.08,270.0
4.6,98.78,525128222.0,0.96,304.0
4.58,98.8,525128222.0,0.96,288.0
4.57,98.82,525128222.0,1.17,294.0
4.58,98.81,525128222.0,1.01,302.0
4.58,98.81,525128222.0,0.95,303.0
4.58,98.8,525128222.0,0.97,316.0
4.59,98.79,525128222.0,0.97,272.0
4.65,98.74,525128222.0,0.92,290.0
4.59,98.8,525128222.0,1.02,300.0
4.6,98.54,525128222.0,1.03,124.0
4.63,98.46,525128222.0,1.05,122.0
4.82,98.51,525128222.0,0.67,65.0
4.82,98.51,525128222.0,0.9,90.0
