Lat,Lon,Time Range,mmsi,Apparent Fishing Hours
5.29,94.15,2024-02-06 08:00,525106415.0,2.87
5.33,94.15,2024-02-05 19:00,525106415.0,1.1
5.29,94.15,2024-02-06 18:00,525106415.0,0.95
5.34,94.15,2024-02-05 20:00,525106415.0,0.8
5.29,94.15,2024-02-06 17:00,525106415.0,1.0
5.29,94.15,2024-02-06 14:00,525106415.0,1.35
5.33,94.15,2024-02-05 18:00,525106415.0,0.75
5.24,93.94,2024-02-07 09:00,525106415.0,1.1
5.26,93.93,2024-02-08 01:00,525106415.0,7.19
5.24,93.94,2024-02-07 08:00,525106415.0,0.54
5.24,93.94,2024-02-07 10:00,525106415.0,0.3
5.25,93.95,2024-02-08 03:00,525106415.0,0.38
5.26,93.93,2024-02-08 02:00,525106415.0,0.9
5.23,93.94,2024-02-07 18:00,525106415.0,8.53
5.42,97.73,2024-02-06 08:00,525128288.0,0.27
5.43,97.73,2024-02-07 11:00,525128288.0,1.0
5.41,97.73,2024-02-07 10:00,525128288.0,0.97
5.41,97.73,2024-02-05 20:00,525128288.0,1.9
5.42,97.73,2024-02-05 21:00,525128288.0,1.01
5.42,97.73,2024-02-08 11:00,525128288.0,5.16
5.38,97.77,2024-02-05 07:00,525128288.0,1.06
5.38,97.77,2024-02-08 23:00,525128288.0,0.99
5.37,97.78,2024-02-09 16:00,525128288.0,1.05
5.35,97.8,2024-02-05 06:00,525128288.0,0.98
5.35,97.8,2024-02-06 11:00,525128288.0,1.0
5.38,97.78,2024-02-08 13:00,525128288.0,0.9
5.39,97.77,2024-02-07 22:00,525128288.0,1.09
5.41,97.74,2024-02-06 22:00,525128288.0,0.83
5.4,97.75,2024-02-09 01:00,525128288.0,0.82
5.39,97.76,2024-02-06 10:00,525128288.0,1.07
5.36,97.78,2024-02-09 18:00,525128288.0,1.11
5.4,97.75,2024-02-09 13:00,525128288.0,1.1
5.38,97.78,2024-02-06 20:00,525128288.0,0.86
5.38,97.78,2024-02-05 19:00,525128288.0,0.23
5.36,97.8,2024-02-05 09:00,525128288.0,1.06
5.38,97.77,2024-02-05 08:00,525128288.0,0.92
5.36,97.75,2024-02-10 00:00,525128288.0,1.25
5.38,97.77,2024-02-09 12:00,525128288.0,1.14
5.37,97.78,2024-02-05 18:00,525128288.0,0.81
5.38,97.77,2024-02-08 01:00,525128288.0,0.77
5.37,97.78,2024-02-09 17:00,525128288.0,0.9
5.41,97.74,2024-02-06 21:00,525128288.0,1.15
5.36,97.8,2024-02-04 23:00,525128288.0,0.92
5.4,97.74,2024-02-08 00:00,525128288.0,1.02
5.38,97.78,2024-02-09 02:00,525128288.0,0.77
5.41,97.74,2024-02-08 12:00,525128288.0,1.0
5.4,97.75,2024-02-06 23:00,525128288.0,1.15
5.4,97.75,2024-02-09 00:00,525128288.0,1.13
5.42,97.74,2024-02-07 09:00,525128288.0,7.37
5.36,97.77,2024-02-09 19:00,525128288.0,1.1
5.39,97.77,2024-02-09 14:00,525128288.0,0.78
5.41,97.74,2024-02-06 09:00,525128288.0,0.9
5.41,97.74,2024-02-07 23:00,525128288.0,0.92
5.36,97.8,2024-02-10 02:00,525128288.0,1.02
5.36,97.79,2024-02-05 23:00,525128288.0,0.83
5.39,97.76,2024-02-07 12:00,525128288.0,0.86
5.39,97.76,2024-02-10 01:00,525128288.0,1.03
5.36,97.79,2024-02-07 00:00,525128288.0,1.02
5.39,97.76,2024-02-05 22:00,525128288.0,0.94
5.37,97.78,2024-02-09 15:00,525128288.0,1.05
5.31,97.78,2024-02-04 21:00,525128288.0,0.9
5.31,97.78,2024-02-04 20:00,525128288.0,1.05
5.31,97.78,2024-02-04 22:00,525128288.0,1.1
5.34,97.82,2024-02-09 03:00,525128288.0,1.03
5.31,97.78,2024-02-04 16:00,525128288.0,0.67
5.35,97.8,2024-02-08 22:00,525128288.0,1.66
5.34,97.81,2024-02-07 13:00,525128288.0,1.09
5.31,97.78,2024-02-04 19:00,525128288.0,0.9
5.35,97.75,2024-02-09 20:00,525128288.0,0.85
5.31,97.78,2024-02-04 17:00,525128288.0,1.13
5.33,97.75,2024-02-09 21:00,525128288.0,0.34
5.35,97.8,2024-02-07 21:00,525128288.0,0.94
5.34,97.81,2024-02-05 17:00,525128288.0,1.02
5.33,97.82,2024-02-08 14:00,525128288.0,1.02
5.34,97.81,2024-02-08 02:00,525128288.0,1.11
5.35,97.81,2024-02-06 19:00,525128288.0,1.04
5.33,97.75,2024-02-09 23:00,525128288.0,2.45
5.31,97.78,2024-02-04 18:00,525128288.0,0.95
5.35,97.8,2024-02-09 11:00,525128288.0,2.99
5.35,97.8,2024-02-05 08:00,525128219.0,9.82
5.34,97.8,2024-02-04 22:00,525128219.0,0.28
5.32,97.83,2024-02-06 12:00,525128288.0,0.85
5.31,97.84,2024-02-06 00:00,525128288.0,0.78
5.32,97.83,2024-02-05 10:00,525128288.0,1.02
5.3,97.85,2024-02-05 16:00,525128288.0,1.18
5.28,97.87,2024-02-07 15:00,525128288.0,0.52
5.32,97.83,2024-02-07 20:00,525128288.0,1.07
5.28,97.87,2024-02-10 04:00,525128288.0,1.05
5.32,97.83,2024-02-05 00:00,525128288.0,1.17
5.28,97.86,2024-02-06 04:00,525128288.0,4.35
5.28,97.87,2024-02-05 01:00,525128288.0,0.96
5.28,97.86,2024-02-05 04:00,525128288.0,1.0
5.28,97.87,2024-02-05 11:00,525128288.0,1.02
5.29,97.86,2024-02-08 21:00,525128288.0,0.26
5.3,97.85,2024-02-08 03:00,525128288.0,0.85
5.28,97.87,2024-02-08 20:00,525128288.0,1.02
5.29,97.85,2024-02-07 02:00,525128288.0,0.83
5.31,97.84,2024-02-06 18:00,525128288.0,1.03
5.29,97.86,2024-02-09 04:00,525128288.0,0.62
5.32,97.83,2024-02-10 03:00,525128288.0,0.97
5.32,97.83,2024-02-05 05:00,525128288.0,1.0
5.32,97.83,2024-02-07 14:00,525128288.0,1.02
5.32,97.83,2024-02-07 01:00,525128288.0,0.77
5.3,97.85,2024-02-08 15:00,525128288.0,0.92
5.32,97.83,2024-02-06 05:00,525128288.0,1.05
5.27,97.87,2024-02-06 17:00,525128288.0,0.98
5.28,97.87,2024-02-07 19:00,525128288.0,0.92
5.3,97.85,2024-02-05 10:00,525128219.0,1.85
5.27,98.35,2024-02-06 21:00,525127688.0,0.28
5.24,97.9,2024-02-05 02:00,525128288.0,1.02
5.25,97.89,2024-02-08 04:00,525128288.0,1.14
5.22,97.91,2024-02-07 17:00,525128288.0,0.89
5.26,97.88,2024-02-08 06:00,525128288.0,0.91
5.22,97.82,2024-02-10 07:00,525128288.0,1.91
5.26,97.88,2024-02-05 15:00,525128288.0,0.92
5.26,97.88,2024-02-08 16:00,525128288.0,1.01
5.24,97.9,2024-02-06 16:00,525128288.0,4.13
5.25,97.89,2024-02-05 12:00,525128288.0,0.78
5.24,97.9,2024-02-09 08:00,525128288.0,0.82
5.25,97.89,2024-02-05 13:00,525128288.0,1.05
5.23,97.9,2024-02-08 05:00,525128288.0,1.11
5.19,97.85,2024-02-10 08:00,525128288.0,1.07
5.23,97.91,2024-02-04 15:00,525128288.0,7.91
5.23,97.91,2024-02-07 16:00,525128288.0,1.5
5.23,97.91,2024-02-09 05:00,525128288.0,1.75
5.25,97.89,2024-02-05 03:00,525128288.0,0.98
5.24,97.9,2024-02-08 19:00,525128288.0,1.15
5.24,97.9,2024-02-10 05:00,525128288.0,0.99
5.25,97.88,2024-02-05 14:00,525128288.0,1.06
5.24,97.9,2024-02-07 18:00,525128288.0,1.13
5.12,97.89,2024-02-10 09:00,525128288.0,0.8
5.22,97.92,2024-02-09 06:00,525128288.0,0.95
5.21,97.92,2024-02-09 07:00,525128288.0,1.0
5.21,97.93,2024-02-08 17:00,525128288.0,1.17
5.2,97.93,2024-02-08 18:00,525128288.0,0.79
5.01,97.97,2024-02-10 11:00,525128288.0,1.03
5.07,97.93,2024-02-10 10:00,525128288.0,1.17
4.95,98.02,2024-02-10 12:00,525128288.0,0.84
5.11,98.16,2024-02-02 03:00,525128288.0,0.87
5.11,98.16,2024-02-01 16:00,525128288.0,0.99
5.12,98.14,2024-02-01 14:00,525128288.0,0.92
5.12,98.14,2024-02-01 15:00,525128288.0,1.1
5.12,98.15,2024-02-01 13:00,525128288.0,1.11
5.11,98.16,2024-02-02 04:00,525128288.0,0.98
5.1,98.16,2024-02-03 03:00,525127688.0,2.08
5.1,98.17,2024-02-02 03:00,525127688.0,0.89
5.13,98.16,2024-02-02 03:00,0.0,1.03
5.12,98.16,2024-02-02 02:00,0.0,1.02
5.13,98.16,2024-02-02 04:00,0.0,0.25
5.11,98.17,2024-02-02 03:00,525128199.0,1.02
5.13,98.16,2024-02-02 04:00,525128199.0,1.05
5.11,98.17,2024-02-02 05:00,525128199.0,1.03
5.12,98.16,2024-02-02 03:00,525808898.0,1.14
5.12,98.16,2024-02-02 02:00,525808898.0,7.18
5.1,98.18,2024-02-02 03:00,525128881.0,0.73
5.1,98.18,2024-02-02 02:00,525128881.0,1.02
5.09,98.18,2024-02-02 04:00,525128222.0,1.02
5.1,98.18,2024-02-02 03:00,525128222.0,0.86
5.09,98.19,2024-02-03 06:00,525124698.0,0.86
5.09,98.18,2024-02-03 05:00,525124698.0,1.01
5.26,98.29,2024-02-07 10:00,525124161.0,0.9
5.21,98.29,2024-02-07 12:00,525124161.0,0.92
5.23,98.32,2024-02-07 09:00,525124161.0,1.03
5.26,98.29,2024-02-07 11:00,525124161.0,1.2
5.24,98.31,2024-02-08 00:00,525124161.0,1.01
5.22,98.33,2024-02-07 22:00,525124161.0,1.07
5.21,98.34,2024-02-08 01:00,525124161.0,1.08
5.24,98.31,2024-02-07 23:00,525124161.0,1.07
5.23,98.34,2024-02-06 21:00,525128199.0,0.62
5.22,98.34,2024-02-06 20:00,525128199.0,1.01
5.18,98.32,2024-02-08 01:00,525128199.0,1.0
5.2,98.35,2024-02-06 09:00,525128199.0,0.95
5.22,98.34,2024-02-06 19:00,525128199.0,0.93
5.21,98.27,2024-02-07 22:00,525128199.0,1.09
5.22,98.35,2024-02-06 18:00,525128199.0,0.99
5.18,98.3,2024-02-07 21:00,525128199.0,1.02
5.19,98.28,2024-02-08 00:00,525128199.0,1.18
5.21,98.27,2024-02-07 23:00,525128199.0,0.84
5.2,98.35,2024-02-06 09:00,525124161.0,0.98
5.2,98.35,2024-02-06 10:00,525124161.0,1.02
5.18,98.36,2024-02-07 21:00,525124161.0,0.78
5.18,98.36,2024-02-06 21:00,525124161.0,1.11
5.19,98.38,2024-02-07 00:00,525124161.0,2.87
5.2,98.35,2024-02-07 08:00,525124161.0,0.99
5.18,98.37,2024-02-07 16:00,525127688.0,0.95
5.18,98.37,2024-02-07 22:00,525127688.0,1.11
5.25,98.37,2024-02-07 00:00,525127688.0,2.99
5.18,98.37,2024-02-07 23:00,525127688.0,0.9
5.18,98.37,2024-02-07 17:00,525127688.0,0.9
5.18,98.37,2024-02-07 19:00,525127688.0,0.85
5.18,98.37,2024-02-07 21:00,525127688.0,0.8
5.2,98.39,2024-02-07 01:00,525127688.0,1.02
5.18,98.37,2024-02-07 18:00,525127688.0,1.24
5.18,98.37,2024-02-07 15:00,525127688.0,1.06
5.18,98.37,2024-02-07 20:00,525127688.0,1.15
5.18,98.35,2024-02-07 11:00,525128987.0,1.29
5.25,98.37,2024-02-04 22:00,525128199.0,1.01
5.18,98.36,2024-02-06 08:00,525128199.0,1.0
5.18,98.36,2024-02-06 10:00,525128199.0,1.01
5.19,98.43,2024-02-05 00:00,525128199.0,1.02
5.25,98.37,2024-02-04 21:00,525128199.0,1.08
5.22,98.4,2024-02-04 23:00,525128199.0,0.97
5.19,98.36,2024-02-05 23:00,525128199.0,1.18
5.16,98.29,2024-02-07 13:00,525124161.0,1.06
5.14,98.3,2024-02-07 14:00,525124161.0,1.04
5.1,98.33,2024-02-07 15:00,525124161.0,1.02
5.12,98.35,2024-02-06 21:00,525128881.0,0.98
5.12,98.35,2024-02-06 20:00,525128881.0,0.84
5.15,98.32,2024-02-09 00:00,525128199.0,1.2
5.14,98.32,2024-02-08 23:00,525128199.0,0.86
5.16,98.31,2024-02-08 13:00,525128199.0,0.91
5.11,98.33,2024-02-09 01:00,525128199.0,0.96
5.12,98.33,2024-02-08 14:00,525128199.0,1.02
5.17,98.31,2024-02-08 12:00,525128199.0,1.11
5.14,98.33,2024-02-07 20:00,525128199.0,0.89
5.11,98.33,2024-02-08 22:00,525128199.0,1.02
5.18,98.33,2024-02-08 11:00,525128199.0,0.89
5.15,98.38,2024-02-05 23:00,0.0,1.01
5.12,98.4,2024-02-08 00:00,0.0,1.01
5.1,98.42,2024-02-07 13:00,0.0,1.01
5.17,98.39,2024-02-06 10:00,0.0,1.09
5.13,98.43,2024-02-06 11:00,0.0,0.86
5.11,98.41,2024-02-07 14:00,0.0,1.0
5.16,98.41,2024-02-06 22:00,0.0,0.25
5.11,98.4,2024-02-08 01:00,0.0,1.01
5.14,98.39,2024-02-06 21:00,0.0,1.06
5.13,98.4,2024-02-06 07:00,0.0,1.02
5.16,98.37,2024-02-06 08:00,0.0,0.91
5.16,98.37,2024-02-06 09:00,0.0,0.99
5.13,98.39,2024-02-06 20:00,0.0,0.88
5.1,98.41,2024-02-07 23:00,0.0,0.99
5.1,98.41,2024-02-06 19:00,0.0,1.01
5.17,98.37,2024-02-05 22:00,0.0,0.94
5.16,98.37,2024-02-06 08:00,525124161.0,0.91
5.13,98.4,2024-02-06 12:00,525124161.0,1.02
5.11,98.41,2024-02-06 01:00,525124161.0,0.86
5.13,98.4,2024-02-05 22:00,525124161.0,1.26
5.14,98.39,2024-02-06 20:00,525124161.0,0.91
5.17,98.36,2024-02-05 23:00,525124161.0,0.95
5.12,98.4,2024-02-06 00:00,525124161.0,1.04
5.17,98.37,2024-02-06 11:00,525124161.0,1.02
5.15,98.42,2024-02-07 01:00,525124161.0,1.04
5.13,98.39,2024-02-06 07:00,525124161.0,1.06
5.16,98.37,2024-02-08 02:00,525124161.0,0.93
5.1,98.41,2024-02-06 19:00,525124161.0,1.02
5.1,98.4,2024-02-07 19:00,525124161.0,1.01
5.12,98.39,2024-02-08 03:00,525124161.0,1.03
5.16,98.38,2024-02-07 07:00,525124161.0,1.98
5.15,98.38,2024-02-07 20:00,525124161.0,1.0
5.18,98.37,2024-02-07 14:00,525127688.0,0.84
5.16,98.38,2024-02-07 09:00,525127688.0,0.53
5.16,98.43,2024-02-07 02:00,525127688.0,1.03
5.14,98.4,2024-02-07 08:00,525127688.0,2.67
5.12,98.4,2024-02-08 01:00,525127688.0,1.14
5.17,98.36,2024-02-07 10:00,525127688.0,1.2
5.17,98.36,2024-02-07 11:00,525127688.0,1.25
5.16,98.38,2024-02-08 00:00,525127688.0,1.02
5.17,98.36,2024-02-07 12:00,525127688.0,1.01
5.15,98.36,2024-02-07 13:00,525127688.0,1.16
5.14,98.39,2024-02-07 23:00,525128987.0,1.05
5.1,98.43,2024-02-07 10:00,525128987.0,0.76
5.12,98.4,2024-02-07 22:00,525128987.0,1.03
5.15,98.38,2024-02-08 00:00,525128987.0,1.02
5.13,98.38,2024-02-07 13:00,525128987.0,0.93
5.17,98.37,2024-02-07 12:00,525128987.0,1.13
5.16,98.41,2024-02-06 08:00,525128881.0,1.01
5.1,98.36,2024-02-05 20:00,525128881.0,1.0
5.17,98.4,2024-02-06 22:00,525128881.0,0.5
5.1,98.36,2024-02-06 19:00,525128881.0,1.01
5.13,98.43,2024-02-06 06:00,525128881.0,1.04
5.11,98.36,2024-02-04 20:00,525128881.0,0.88
5.16,98.4,2024-02-06 07:00,525128881.0,1.04
5.12,98.43,2024-02-06 23:00,525128881.0,1.7
5.13,98.43,2024-02-05 08:00,525128881.0,1.98
5.13,98.43,2024-02-06 09:00,525128881.0,0.98
5.1,98.37,2024-02-05 21:00,525128881.0,0.79
5.17,98.39,2024-02-05 23:00,525128881.0,1.08
5.13,98.43,2024-02-06 00:00,525128881.0,0.32
5.17,98.38,2024-02-05 22:00,525128881.0,1.04
5.12,98.44,2024-02-05 10:00,525128881.0,1.02
5.13,98.42,2024-02-05 09:00,525128881.0,0.67
5.15,98.38,2024-02-06 09:00,525124698.0,1.03
5.1,98.43,2024-02-05 20:00,525124698.0,1.13
5.17,98.36,2024-02-05 22:00,525124698.0,0.9
5.15,98.38,2024-02-06 08:00,525124698.0,1.56
5.17,98.43,2024-02-05 07:00,525124698.0,1.02
5.16,98.38,2024-02-05 23:00,525124698.0,1.22
5.09,98.41,2024-02-06 07:00,525124698.0,0.43
5.13,98.43,2024-02-06 10:00,525124698.0,0.93
5.14,98.39,2024-02-05 21:00,525124698.0,0.89
5.1,98.41,2024-02-06 01:00,525128199.0,1.02
5.11,98.44,2024-02-08 04:00,525128199.0,1.0
5.15,98.4,2024-02-08 03:00,525128199.0,1.0
5.16,98.4,2024-02-08 09:00,525128199.0,1.01
5.11,98.4,2024-02-06 06:00,525128199.0,1.07
5.11,98.36,2024-02-07 19:00,525128199.0,0.99
5.15,98.38,2024-02-06 07:00,525128199.0,1.04
5.1,98.41,2024-02-05 21:00,525128199.0,0.99
5.16,98.37,2024-02-05 22:00,525128199.0,0.75
5.12,98.43,2024-02-08 08:00,525128199.0,1.01
5.14,98.38,2024-02-06 00:00,525128199.0,1.09
5.15,98.38,2024-02-06 11:00,525128199.0,1.04
5.18,98.37,2024-02-08 02:00,525128199.0,1.0
5.14,98.38,2024-02-06 17:00,525128199.0,0.99
5.18,98.37,2024-02-08 10:00,525128199.0,1.0
5.16,98.36,2024-02-04 20:00,525128199.0,0.96
5.05,98.16,2024-02-04 07:00,525128288.0,0.57
5.09,98.16,2024-02-01 03:00,525128288.0,1.05
5.09,98.17,2024-02-02 04:00,525127688.0,1.01
5.03,98.21,2024-02-04 07:00,0.0,0.95
5.08,98.19,2024-02-03 05:00,0.0,1.01
5.02,98.22,2024-02-04 04:00,0.0,1.02
5.09,98.18,2024-02-03 04:00,0.0,3.81
5.03,98.21,2024-02-04 05:00,0.0,0.99
5.07,98.2,2024-02-04 06:00,0.0,0.85
5.01,98.22,2024-02-03 06:00,0.0,0.77
5.08,98.18,2024-02-02 02:00,525128288.0,1.2
5.08,98.18,2024-02-01 12:00,525128288.0,1.11
5.03,98.21,2024-02-01 18:00,525128288.0,1.07
5.09,98.18,2024-02-01 02:00,525128288.0,1.06
5.03,98.18,2024-02-04 06:00,525128288.0,1.0
5.02,98.21,2024-02-03 01:00,525128288.0,1.05
5.04,98.2,2024-02-03 02:00,525128288.0,0.42
5.03,98.21,2024-02-03 05:00,525128288.0,1.02
5.03,98.21,2024-02-01 11:00,525128288.0,0.78
5.03,98.21,2024-02-02 01:00,525128288.0,0.84
5.04,98.2,2024-02-01 05:00,525128288.0,1.02
5.02,98.22,2024-02-04 00:00,525128288.0,0.77
5.09,98.18,2024-02-02 05:00,525128288.0,0.53
5.07,98.19,2024-02-03 04:00,525128288.0,1.31
5.01,98.22,2024-02-03 06:00,525128288.0,0.77
5.04,98.2,2024-02-01 01:00,525128288.0,0.9
5.08,98.18,2024-02-03 22:00,525128288.0,1.07
5.04,98.19,2024-02-03 21:00,525128288.0,1.1
5.09,98.18,2024-02-03 03:00,525128288.0,1.28
5.0,98.22,2024-02-01 10:00,525128288.0,2.76
5.07,98.19,2024-02-01 17:00,525128288.0,0.86
5.09,98.18,2024-02-01 04:00,525128288.0,0.88
5.04,98.2,2024-02-03 23:00,525128288.0,1.03
5.03,98.21,2024-02-03 22:00,525124161.0,0.4
5.01,98.22,2024-02-03 23:00,525124161.0,1.02
5.01,98.21,2024-02-04 03:00,525127688.0,3.02
5.04,98.2,2024-02-02 01:00,525127688.0,1.17
5.01,98.22,2024-02-03 01:00,525127688.0,1.08
5.08,98.18,2024-02-03 04:00,525127688.0,1.0
5.05,98.2,2024-02-03 05:00,525127688.0,1.02
5.08,98.17,2024-02-02 02:00,525127688.0,1.04
5.05,98.2,2024-02-02 05:00,525127688.0,1.05
5.01,98.22,2024-02-04 04:00,0.0,0.52
5.06,98.17,2024-02-02 14:00,0.0,1.02
5.01,98.22,2024-02-02 00:00,0.0,4.22
5.0,98.22,2024-02-04 06:00,0.0,0.93
5.08,98.19,2024-02-02 01:00,0.0,1.55
5.03,98.2,2024-02-04 05:00,0.0,1.5
5.02,98.21,2024-02-02 13:00,0.0,0.96
5.05,98.2,2024-02-02 01:00,525128881.0,0.91
5.02,98.21,2024-02-03 05:00,525128881.0,0.98
5.01,98.22,2024-02-02 00:00,525128881.0,1.01
5.05,98.2,2024-02-03 04:00,525128881.0,1.3
5.08,98.18,2024-02-03 03:00,525128881.0,0.8
5.04,98.2,2024-02-03 02:00,525128881.0,1.14
5.03,98.21,2024-02-03 04:00,525128222.0,3.79
5.02,98.21,2024-02-04 06:00,525128222.0,1.01
5.06,98.2,2024-02-02 05:00,525128222.0,0.57
5.08,98.19,2024-02-02 02:00,525128222.0,1.02
5.04,98.21,2024-02-02 01:00,525128222.0,1.03
5.01,98.22,2024-02-03 05:00,525128222.0,1.02
5.02,98.21,2024-02-04 05:00,525128222.0,1.0
5.06,98.2,2024-02-03 04:00,525124698.0,1.19
5.08,98.19,2024-02-02 07:00,525124698.0,2.05
5.01,98.23,2024-02-02 03:00,525124698.0,0.85
5.04,98.2,2024-02-04 07:00,525124698.0,1.02
5.07,98.25,2024-02-02 17:00,525124698.0,1.02
5.02,98.24,2024-02-03 09:00,525124698.0,1.02
5.03,98.21,2024-02-04 08:00,525124698.0,0.48
5.02,98.22,2024-02-03 03:00,525124698.0,2.52
5.09,98.18,2024-02-02 05:00,525124698.0,1.06
5.07,98.25,2024-02-02 18:00,525124698.0,1.18
5.05,98.21,2024-02-02 04:00,525124698.0,1.02
5.06,98.23,2024-02-03 07:00,525124698.0,1.09
5.03,98.22,2024-02-02 08:00,525124698.0,0.99
5.05,98.24,2024-02-03 08:00,525124698.0,1.02
5.09,98.18,2024-02-03 03:00,525128199.0,1.03
5.09,98.18,2024-02-02 02:00,525128199.0,1.02
5.06,98.2,2024-02-03 05:00,525128199.0,1.11
5.03,98.21,2024-02-03 06:00,525128199.0,0.92
5.01,98.22,2024-02-03 01:00,525128199.0,0.77
5.07,98.19,2024-02-02 06:00,525128199.0,0.26
5.09,98.18,2024-02-03 04:00,525128199.0,0.84
5.04,98.21,2024-02-02 07:00,525128199.0,1.74
5.06,98.2,2024-02-03 02:00,525128199.0,1.21
5.01,98.22,2024-02-02 00:00,525128199.0,0.95
5.05,98.21,2024-02-02 01:00,525128199.0,0.88
5.09,98.18,2024-02-02 04:00,525808898.0,0.87
5.01,98.23,2024-02-03 05:00,525808898.0,21.34
5.03,98.21,2024-02-04 04:00,525808898.0,21.98
4.92,98.15,2024-02-03 19:00,525124161.0,0.19
4.98,98.24,2024-02-04 08:00,0.0,0.5
4.98,98.24,2024-02-03 01:00,0.0,0.26
4.98,98.24,2024-02-04 03:00,0.0,1.01
4.98,98.24,2024-02-03 07:00,0.0,0.76
4.95,98.26,2024-02-03 00:00,0.0,1.11
4.92,98.22,2024-02-03 18:00,525128288.0,1.02
5.0,98.23,2024-02-02 07:00,525128288.0,2.57
5.0,98.23,2024-02-01 06:00,525128288.0,1.02
4.98,98.22,2024-02-03 19:00,525128288.0,1.0
4.98,98.22,2024-02-03 20:00,525128288.0,0.79
5.0,98.21,2024-02-04 05:00,525128288.0,1.0
4.98,98.24,2024-02-03 07:00,525128288.0,0.52
4.99,98.23,2024-02-04 01:00,525128288.0,0.7
4.95,98.25,2024-02-01 07:00,525128288.0,1.01
4.99,98.23,2024-02-02 00:00,525128288.0,0.98
4.94,98.22,2024-02-02 17:00,525128288.0,2.09
5.0,98.22,2024-02-01 00:00,525128288.0,1.02
4.93,98.26,2024-02-04 03:00,525128288.0,1.01
4.95,98.26,2024-02-01 23:00,525128288.0,3.78
4.98,98.24,2024-02-03 00:00,525128288.0,1.01
4.99,98.23,2024-02-01 19:00,525128288.0,1.01
4.94,98.26,2024-02-02 23:00,525128288.0,1.02
4.97,98.24,2024-02-15 00:00,525128288.0,1.02
4.96,98.25,2024-02-02 08:00,525128288.0,1.01
4.97,98.22,2024-02-02 18:00,525128288.0,0.51
4.97,98.24,2024-02-04 04:00,525128288.0,1.0
4.94,98.26,2024-02-01 20:00,525128288.0,0.29
4.94,98.26,2024-02-04 02:00,525128288.0,1.5
4.95,98.26,2024-02-04 07:00,525124161.0,1.02
4.96,98.25,2024-02-04 08:00,525124161.0,0.5
4.97,98.25,2024-02-04 00:00,525124161.0,1.02
4.98,98.21,2024-02-02 18:00,525127688.0,0.29
4.96,98.25,2024-02-03 00:00,525127688.0,1.03
4.97,98.21,2024-02-02 17:00,525127688.0,2.49
5.0,98.23,2024-02-02 00:00,525127688.0,0.83
4.96,98.24,2024-02-01 23:00,525127688.0,3.78
4.96,98.21,2024-02-03 21:00,525127688.0,1.01
4.98,98.22,2024-02-04 05:00,525127688.0,1.08
4.95,98.25,2024-02-02 23:00,525127688.0,0.77
4.93,98.25,2024-02-03 23:00,525127688.0,1.02
4.94,98.21,2024-02-03 19:00,525127688.0,1.09
4.94,98.24,2024-02-03 22:00,525127688.0,1.05
4.95,98.25,2024-02-04 06:00,525127688.0,0.89
4.98,98.23,2024-02-03 07:00,525127688.0,0.86
4.98,98.23,2024-02-04 04:00,525127688.0,0.89
4.96,98.21,2024-02-03 20:00,525127688.0,0.86
5.0,98.23,2024-02-04 00:00,525127688.0,1.02
5.0,98.22,2024-02-03 06:00,525127688.0,0.87
4.93,98.26,2024-02-02 08:00,525127688.0,0.98
4.95,98.25,2024-02-02 07:00,525127688.0,2.02
