Lat,Lon,Time Range,mmsi,Apparent Fishing Hours
-8.13,137.3,2024-02-23 01:00,0.0,0.17
-7.44,138.01,2024-02-16 12:00,0.0,7.83
-7.8,137.5,2024-02-19 04:00,0.0,1.7
-7.53,137.91,2024-02-17 12:00,0.0,4.72
-7.42,138.06,2024-02-16 19:00,0.0,5.92
-8.19,137.32,2024-02-27 11:00,0.0,0.23
-7.44,138.02,2024-02-16 13:00,0.0,1.11
-8.18,137.56,2024-02-28 07:00,0.0,1.28
-7.53,137.76,2024-02-17 03:00,0.0,2.97
-8.22,137.58,2024-02-28 20:00,0.0,9.99
-8.07,137.35,2024-02-23 08:00,0.0,0.27
-7.34,138.44,2024-02-16 05:00,0.0,4.21
-7.89,137.47,2024-02-19 05:00,0.0,1.18
-8.0,137.37,2024-02-21 00:00,0.0,18.42
-7.46,137.95,2024-02-17 00:00,0.0,4.54
-5.44,135.25,2024-02-28 10:00,525400937.0,1.1
-5.44,135.25,2024-02-28 09:00,525400937.0,11.24
-5.37,135.28,2024-02-21 03:00,525400937.0,0.25
-5.6,135.13,2024-02-23 18:00,525400937.0,1.05
-5.6,135.13,2024-02-23 19:00,525400937.0,0.85
-5.6,135.0,2024-02-24 13:00,525400937.0,17.29
-5.6,135.13,2024-02-23 17:00,525400937.0,9.54
-5.45,135.33,2024-02-26 00:00,525400937.0,9.43
-5.41,135.34,2024-02-26 13:00,525400937.0,0.8
-5.41,135.34,2024-02-26 12:00,525400937.0,12.66
-5.41,135.34,2024-02-26 14:00,525400937.0,0.25
-5.52,135.34,2024-02-25 14:00,525400937.0,2.97
-5.5,135.31,2024-02-17 20:00,525400937.0,7.53
-5.43,135.25,2024-02-28 11:00,525400937.0,0.96
-5.52,135.34,2024-02-25 11:00,525400937.0,22.61
-5.6,135.13,2024-02-23 20:00,525400937.0,0.3
-1.17,117.14,2024-02-21 00:00,525700464.0,2.37
-1.29,116.93,2024-02-20 19:00,525700464.0,0.29
-1.14,117.17,2024-02-21 01:00,525700464.0,0.98
-1.23,117.01,2024-02-18 19:00,525700464.0,0.61
-1.25,117.04,2024-02-20 22:00,525700464.0,0.65
-1.11,117.2,2024-02-21 02:00,525700464.0,0.98
-1.28,116.96,2024-02-20 20:00,525700464.0,0.94
-1.31,116.88,2024-02-18 22:00,525700464.0,0.65
-1.26,117.01,2024-02-20 21:00,525700464.0,1.01
-1.26,116.96,2024-02-18 20:00,525700464.0,0.92
-1.1,117.22,2024-02-21 03:00,525700464.0,0.82
-1.29,116.91,2024-02-18 21:00,525700464.0,0.95
-6.56,135.33,2024-02-23 23:00,0.0,1.2
-6.57,135.34,2024-02-23 22:00,0.0,9.89
-6.61,135.45,2024-02-23 12:00,0.0,0.0
-9.07,139.74,2024-02-20 12:00,525600510.0,7.75
-6.71,135.45,2024-02-18 04:00,525008996.0,4.08
-6.73,135.41,2024-02-17 23:00,525008996.0,1.18
-6.76,135.08,2024-02-16 03:00,525008996.0,2.76
-6.72,135.28,2024-02-17 22:00,525008996.0,2.9
-6.73,135.25,2024-02-17 12:00,525008996.0,1.96
-6.74,135.2,2024-02-17 09:00,525008996.0,1.12
-6.71,135.42,2024-02-18 00:00,525008996.0,0.85
-6.71,135.26,2024-02-17 19:00,525008996.0,7.75
-6.74,135.22,2024-02-17 10:00,525008996.0,0.26
-6.76,135.08,2024-02-17 00:00,525008996.0,20.81
-6.74,135.07,2024-02-16 00:00,525008996.0,5.8
-6.75,135.08,2024-02-17 05:00,525008996.0,4.8
-6.75,135.1,2024-02-17 08:00,525008996.0,3.5
-6.96,138.4,2024-02-17 00:00,0.0,11.81
-6.74,138.33,2024-02-26 21:00,0.0,9.42
-6.87,138.14,2024-02-18 13:00,0.0,17.93
-7.0,138.01,2024-02-23 05:00,0.0,3.04
-7.13,137.98,2024-02-20 02:00,0.0,20.79
-6.82,138.34,2024-02-17 19:00,0.0,15.97
-6.75,138.32,2024-02-26 10:00,0.0,3.01
-7.38,138.04,2024-02-20 11:00,0.0,4.15
-6.75,138.31,2024-02-26 23:00,0.0,1.9
-7.38,137.95,2024-02-20 07:00,0.0,3.31
-6.72,138.22,2024-02-27 09:00,0.0,10.02
-7.18,138.77,2024-02-16 12:00,0.0,21.82
-7.31,137.93,2024-02-20 04:00,0.0,2.35
-7.03,137.91,2024-02-23 02:00,0.0,13.8
-6.75,138.28,2024-02-28 03:00,0.0,18.45
-7.0,138.03,2024-02-19 05:00,0.0,15.5
-7.38,138.04,2024-02-20 12:00,0.0,0.25
-6.88,138.44,2024-02-28 12:00,0.0,8.61
-6.8,138.27,2024-02-17 03:00,0.0,3.42
-7.02,137.98,2024-02-22 11:00,0.0,0.0
-6.91,138.39,2024-02-23 17:00,0.0,11.83
-6.77,138.35,2024-02-26 12:00,0.0,2.1
-6.9,138.46,2024-02-28 15:00,0.0,3.19
-7.01,138.01,2024-02-22 12:00,0.0,1.63
-6.82,138.31,2024-02-26 07:00,0.0,1.23
-0.83,118.45,2024-02-20 18:00,0.0,13.51
-0.82,118.47,2024-02-20 19:00,0.0,1.02
-0.64,119.0,2024-02-21 02:00,0.0,0.17
-0.66,118.92,2024-02-21 01:00,0.0,0.67
-6.76,135.96,2024-02-16 02:00,0.0,0.35
-6.66,135.71,2024-02-19 08:00,0.0,0.0
-6.75,135.95,2024-02-16 00:00,0.0,0.3
-6.75,135.95,2024-02-16 01:00,0.0,0.9
-6.63,135.79,2024-02-19 13:00,0.0,5.13
-6.62,135.78,2024-02-19 14:00,0.0,0.9
-4.52,112.78,2024-02-20 02:00,0.0,0.37
-6.67,111.35,2024-02-17 06:00,0.0,0.0
-6.19,111.81,2024-02-17 15:00,0.0,0.37
-6.21,111.79,2024-02-17 14:00,0.0,0.25
-4.8,112.61,2024-02-19 00:00,0.0,0.56
-4.79,112.59,2024-02-18 22:00,0.0,0.56
-4.8,112.6,2024-02-18 23:00,0.0,0.86
-4.46,113.15,2024-02-20 12:00,0.0,10.42
-0.98,117.48,2024-02-27 12:00,0.0,1.73
-0.98,117.49,2024-02-27 11:00,0.0,0.32
-1.01,117.51,2024-02-21 14:00,0.0,0.15
-1.03,117.36,2024-02-23 13:00,0.0,1.02
-1.0,117.51,2024-02-27 15:00,0.0,2.24
-1.0,117.51,2024-02-24 13:00,0.0,1.01
-1.04,117.42,2024-02-18 11:00,0.0,0.39
-1.0,117.44,2024-02-22 02:00,0.0,12.6
-1.03,117.49,2024-02-25 01:00,0.0,0.91
-1.01,117.51,2024-02-18 14:00,0.0,2.59
-1.0,117.51,2024-02-24 14:00,0.0,1.02
-1.0,117.51,2024-02-24 20:00,0.0,0.74
-0.98,117.51,2024-02-25 03:00,0.0,1.36
-1.03,117.34,2024-02-22 04:00,0.0,0.51
-1.0,117.51,2024-02-24 19:00,0.0,0.56
-1.01,117.5,2024-02-24 18:00,0.0,1.11
-1.02,117.37,2024-02-22 03:00,0.0,1.01
-1.0,117.51,2024-02-24 21:00,0.0,1.79
-1.0,117.51,2024-02-25 08:00,0.0,0.84
-1.0,117.51,2024-02-24 17:00,0.0,0.26
-0.99,117.5,2024-02-25 02:00,0.0,0.28
-1.02,117.5,2024-02-25 17:00,0.0,8.53
-0.97,117.52,2024-02-24 07:00,0.0,0.4
-1.02,117.5,2024-02-25 00:00,0.0,2.67
-1.0,117.51,2024-02-24 15:00,0.0,0.3
-1.0,117.51,2024-02-24 16:00,0.0,0.53
-1.03,117.5,2024-02-27 17:00,0.0,2.57
-7.05,127.56,2024-02-28 09:00,0.0,0.03
-7.01,127.78,2024-02-28 18:00,0.0,1.56
-7.0,127.75,2024-02-28 16:00,0.0,7.52
-5.87,113.11,2024-02-28 17:00,525301866.0,10.68
-4.96,113.35,2024-02-17 21:00,525301866.0,4.5
-4.96,113.35,2024-02-17 14:00,525301866.0,0.5
-4.96,113.35,2024-02-17 15:00,525301866.0,1.15
-5.87,113.11,2024-02-28 18:00,525301866.0,1.15
-4.96,113.35,2024-02-17 16:00,525301866.0,0.95
-9.53,140.22,2024-02-27 08:00,0.0,0.98
-8.78,139.55,2024-02-16 19:00,0.0,21.31
-9.52,140.21,2024-02-27 17:00,0.0,8.33
-8.75,139.62,2024-02-22 20:00,0.0,7.68
-8.84,139.55,2024-02-16 21:00,0.0,1.53
-9.54,140.2,2024-02-28 11:00,0.0,18.95
-9.54,140.2,2024-02-28 12:00,0.0,0.16
-9.48,140.16,2024-02-28 15:00,0.0,2.24
-9.53,140.18,2024-02-28 13:00,0.0,1.41
-9.6,140.25,2024-02-28 22:00,0.0,0.58
-7.18,112.71,2024-02-23 08:00,525600129.0,0.67
-7.21,112.73,2024-02-22 03:00,525600129.0,0.02
-7.18,112.71,2024-02-23 07:00,525600129.0,0.36
-7.18,112.71,2024-02-16 23:00,525600129.0,0.2
-7.21,112.73,2024-02-22 09:00,525600129.0,0.2
-1.08,140.48,2024-02-16 16:00,525401348.0,2.05
-0.99,140.5,2024-02-18 11:00,525401348.0,10.79
-0.91,139.85,2024-02-19 17:00,525401348.0,0.63
-1.0,140.53,2024-02-18 14:00,525401348.0,3.06
-1.08,140.48,2024-02-16 14:00,525401348.0,1.95
-1.03,140.58,2024-02-18 17:00,525401348.0,3.12
-1.05,140.64,2024-02-18 22:00,525401348.0,4.52
-0.91,139.88,2024-02-19 16:00,525401348.0,0.35
-1.06,140.65,2024-02-18 23:00,525401348.0,1.36
-1.06,140.5,2024-02-18 00:00,525401348.0,1.05
-1.08,140.48,2024-02-16 09:00,525401348.0,0.95
-1.08,140.5,2024-02-17 18:00,525401348.0,3.45
-0.94,140.16,2024-02-19 11:00,525401348.0,0.28
-1.08,140.48,2024-02-16 12:00,525401348.0,3.65
-1.09,140.5,2024-02-17 15:00,525401348.0,2.0
-1.1,140.51,2024-02-17 13:00,525401348.0,5.25
-1.07,140.5,2024-02-17 23:00,525401348.0,4.96
-0.93,140.12,2024-02-19 12:00,525401348.0,0.64
-5.12,112.1,2024-02-26 13:00,0.0,0.79
-5.12,112.1,2024-02-26 10:00,0.0,1.02
-5.08,112.21,2024-02-28 13:00,0.0,0.98
-5.23,112.0,2024-02-23 07:00,0.0,0.0
-5.36,111.83,2024-02-20 19:00,0.0,1.17
-5.36,111.83,2024-02-20 18:00,0.0,1.01
-5.08,112.21,2024-02-28 17:00,0.0,0.33
-5.08,112.21,2024-02-28 15:00,0.0,0.4
-5.24,112.01,2024-02-23 09:00,0.0,0.5
-5.15,112.09,2024-02-28 11:00,0.0,19.45
-5.11,112.07,2024-02-26 07:00,0.0,0.98
-5.3,111.97,2024-02-19 06:00,0.0,6.27
-5.33,111.9,2024-02-19 00:00,0.0,0.57
-5.31,111.99,2024-02-19 09:00,0.0,0.39
-5.12,112.09,2024-02-26 09:00,0.0,1.02
-5.32,112.0,2024-02-19 10:00,0.0,1.55
-5.25,112.02,2024-02-23 11:00,0.0,1.78
-5.08,112.21,2024-02-28 18:00,0.0,0.5
-5.32,112.0,2024-02-24 13:00,0.0,16.45
-5.34,111.97,2024-02-19 11:00,0.0,1.01
-5.12,112.07,2024-02-26 08:00,0.0,1.02
-5.12,111.96,2024-02-27 14:00,0.0,0.0
-5.34,111.95,2024-02-19 12:00,0.0,0.25
-5.25,112.04,2024-02-23 20:00,0.0,1.0
-5.25,112.04,2024-02-23 12:00,0.0,0.3
-5.11,112.05,2024-02-26 05:00,0.0,1.03
-5.36,111.82,2024-02-20 21:00,0.0,0.79
-5.32,112.0,2024-02-24 14:00,0.0,0.51
-5.08,112.21,2024-02-28 16:00,0.0,1.77
-5.12,112.1,2024-02-26 11:00,0.0,0.88
-5.11,112.0,2024-02-27 15:00,0.0,0.25
-5.08,112.21,2024-02-28 14:00,0.0,0.68
-5.31,111.98,2024-02-19 08:00,0.0,1.01
-5.36,111.83,2024-02-20 17:00,0.0,0.79
-5.23,111.99,2024-02-23 08:00,0.0,1.24
-5.12,112.1,2024-02-26 12:00,0.0,0.91
-5.3,111.97,2024-02-19 07:00,0.0,1.02
-5.25,112.04,2024-02-23 21:00,0.0,0.5
-5.25,112.04,2024-02-23 19:00,0.0,7.78
-5.08,112.21,2024-02-28 12:00,0.0,0.25
-5.24,112.01,2024-02-23 10:00,0.0,0.52
-5.33,112.03,2024-02-25 07:00,0.0,17.33
-5.1,112.06,2024-02-26 06:00,0.0,1.01
-5.11,112.05,2024-02-26 04:00,0.0,21.23
-5.36,111.83,2024-02-20 20:00,0.0,0.93
-9.25,139.8,2024-02-19 17:00,0.0,1.21
-9.23,139.8,2024-02-18 13:00,0.0,0.63
-9.08,139.5,2024-02-17 14:00,0.0,0.87
-9.07,139.5,2024-02-17 13:00,0.0,1.33
-9.24,139.82,2024-02-18 18:00,0.0,1.82
-9.21,139.75,2024-02-20 14:00,0.0,0.78
-8.9,139.52,2024-02-21 18:00,0.0,1.99
-8.87,139.52,2024-02-21 20:00,0.0,0.5
-9.21,139.74,2024-02-20 13:00,0.0,1.42
-8.89,139.51,2024-02-21 16:00,0.0,0.97
-9.23,139.8,2024-02-18 12:00,0.0,1.23
-9.21,139.78,2024-02-20 16:00,0.0,2.19
-9.24,139.72,2024-02-19 22:00,0.0,3.0
-9.08,139.5,2024-02-17 15:00,0.0,1.07
-9.24,139.8,2024-02-18 16:00,0.0,1.78
-9.06,139.51,2024-02-17 12:00,0.0,0.53
-9.21,139.75,2024-02-21 04:00,0.0,0.03
-9.23,139.83,2024-02-20 21:00,0.0,1.28
-9.22,139.71,2024-02-20 12:00,0.0,1.53
-9.25,139.8,2024-02-19 18:00,0.0,0.71
-9.24,139.83,2024-02-18 19:00,0.0,1.13
-8.88,139.51,2024-02-21 15:00,0.0,1.03
-9.22,139.79,2024-02-20 17:00,0.0,0.7
-8.9,139.53,2024-02-21 19:00,0.0,0.78
-9.25,139.78,2024-02-19 16:00,0.0,3.15
-9.07,139.51,2024-02-17 17:00,0.0,0.58
-9.24,139.8,2024-02-18 15:00,0.0,0.21
-9.06,139.53,2024-02-17 18:00,0.0,1.12
-9.06,139.55,2024-02-17 19:00,0.0,1.26
-9.22,139.75,2024-02-19 13:00,0.0,0.53
-9.08,139.51,2024-02-17 16:00,0.0,0.77
-9.23,139.81,2024-02-20 19:00,0.0,2.47
-9.06,139.46,2024-02-21 11:00,0.0,3.28
-9.24,139.83,2024-02-18 20:00,0.0,0.37
-9.24,139.8,2024-02-18 14:00,0.0,1.32
-9.21,139.77,2024-02-19 11:00,0.0,0.88
-9.25,139.81,2024-02-19 19:00,0.0,1.38
-9.22,139.75,2024-02-19 12:00,0.0,0.93
-9.22,139.79,2024-02-18 11:00,0.0,3.66
-5.92,105.95,2024-02-20 02:00,525900192.0,1.03
-5.86,105.98,2024-02-20 05:00,525900192.0,0.87
-5.95,105.93,2024-02-20 01:00,525900192.0,0.97
-5.91,105.95,2024-02-20 03:00,525900192.0,0.46
-5.99,105.89,2024-02-20 00:00,525900192.0,1.03
-6.0,105.87,2024-02-19 23:00,525900192.0,0.41
-5.84,106.03,2024-02-20 07:00,525900192.0,0.72
-5.85,105.99,2024-02-20 06:00,525900192.0,1.05
-9.17,139.75,2024-02-19 16:00,0.0,2.55
-9.18,139.76,2024-02-18 19:00,0.0,2.7
-9.16,139.72,2024-02-18 13:00,0.0,0.1
-9.15,139.73,2024-02-19 14:00,0.0,1.35
-9.15,139.72,2024-02-19 13:00,0.0,6.1
-9.18,139.73,2024-02-18 16:00,0.0,3.85
-9.16,139.72,2024-02-18 12:00,0.0,4.57
-7.07,133.96,2024-02-27 22:00,0.0,0.56
-1.18,117.24,2024-02-22 21:00,0.0,1.0
-1.18,117.21,2024-02-23 12:00,0.0,1.02
-1.16,117.23,2024-02-22 22:00,0.0,1.0
-1.14,117.22,2024-02-22 23:00,0.0,1.0
-1.18,117.21,2024-02-24 12:00,0.0,0.9
-1.15,117.22,2024-02-27 15:00,0.0,0.8
-1.18,117.21,2024-02-23 17:00,0.0,1.14
-1.14,117.21,2024-02-23 00:00,0.0,0.77
-1.21,117.23,2024-02-17 11:00,0.0,0.4
-1.18,117.26,2024-02-28 12:00,0.0,0.25
-1.18,117.21,2024-02-24 15:00,0.0,0.54
-1.18,117.21,2024-02-24 14:00,0.0,0.27
-1.18,117.21,2024-02-24 20:00,0.0,0.51
-1.15,117.22,2024-02-28 22:00,0.0,1.86
-1.18,117.21,2024-02-23 18:00,0.0,0.76
-1.2,117.25,2024-02-18 14:00,0.0,1.1
-1.18,117.21,2024-02-24 19:00,0.0,1.0
-1.15,117.23,2024-02-29 00:00,0.0,0.25
-1.15,117.23,2024-02-27 17:00,0.0,0.5
-1.13,117.21,2024-02-23 01:00,0.0,1.0
-1.15,117.22,2024-02-28 21:00,0.0,0.25
-1.18,117.19,2024-02-22 17:00,0.0,1.04
-1.15,117.22,2024-02-27 19:00,0.0,0.52
-1.13,117.21,2024-02-23 02:00,0.0,0.25
-1.17,117.21,2024-02-23 13:00,0.0,1.01
-1.15,117.22,2024-02-28 19:00,0.0,0.52
-1.15,117.23,2024-02-27 14:00,0.0,0.75
-1.18,117.18,2024-02-22 12:00,0.0,0.85
-1.18,117.21,2024-02-24 11:00,0.0,0.25
-1.14,117.23,2024-02-18 11:00,0.0,0.17
-1.18,117.19,2024-02-22 14:00,0.0,1.0
-1.18,117.21,2024-02-23 19:00,0.0,1.03
-1.14,117.24,2024-02-18 12:00,0.0,1.01
-1.17,117.25,2024-02-28 14:00,0.0,1.01
-1.18,117.19,2024-02-22 15:00,0.0,1.03
-1.15,117.23,2024-02-27 13:00,0.0,0.25
-1.18,117.2,2024-02-23 11:00,0.0,1.0
-1.18,117.21,2024-02-23 20:00,0.0,0.27
-1.18,117.21,2024-02-23 22:00,0.0,0.25
-1.21,117.23,2024-02-17 12:00,0.0,0.58
-1.18,117.22,2024-02-26 18:00,0.0,1.03
-1.19,117.27,2024-02-23 15:00,0.0,1.04
-1.15,117.22,2024-02-28 20:00,0.0,1.07
-1.18,117.18,2024-02-23 10:00,0.0,0.76
-1.15,117.23,2024-02-27 18:00,0.0,0.5
-1.18,117.21,2024-02-24 21:00,0.0,1.01
-1.18,117.19,2024-02-22 18:00,0.0,1.05
-1.13,117.19,2024-02-25 15:00,0.0,0.25
-1.18,117.22,2024-02-26 19:00,0.0,1.03
-1.18,117.22,2024-02-26 20:00,0.0,1.0
-1.15,117.22,2024-02-27 20:00,0.0,1.01
-1.17,117.25,2024-02-28 15:00,0.0,0.25
-1.18,117.21,2024-02-24 16:00,0.0,0.26
-1.17,117.24,2024-02-23 14:00,0.0,1.01
-1.19,117.25,2024-02-22 20:00,0.0,0.27
-1.15,117.23,2024-02-27 22:00,0.0,1.0
-1.14,117.21,2024-02-23 03:00,0.0,0.25
-1.18,117.21,2024-02-27 12:00,0.0,0.05
-1.18,117.19,2024-02-22 16:00,0.0,0.51
-1.18,117.22,2024-02-26 15:00,0.0,0.5
-1.18,117.19,2024-02-22 13:00,0.0,0.95
-1.18,117.22,2024-02-26 14:00,0.0,0.27
-1.19,117.28,2024-02-23 16:00,0.0,0.26
-1.17,117.25,2024-02-28 13:00,0.0,0.52
-1.18,117.21,2024-02-23 21:00,0.0,1.8
-1.18,117.21,2024-02-27 11:00,0.0,0.79
-1.15,117.22,2024-02-27 21:00,0.0,0.91
-8.62,139.33,2024-02-18 13:00,0.0,2.21
-8.63,139.39,2024-02-20 00:00,0.0,7.07
-8.69,139.52,2024-02-24 12:00,0.0,0.83
-8.7,139.4,2024-02-20 13:00,0.0,1.42
-8.72,139.56,2024-02-25 14:00,0.0,1.42
-8.8,139.53,2024-02-28 00:00,0.0,4.83
-8.66,139.32,2024-02-20 10:00,0.0,3.54
-8.73,139.51,2024-02-21 11:00,0.0,6.2
-8.63,139.39,2024-02-19 12:00,0.0,1.92
-8.75,139.55,2024-02-24 08:00,0.0,1.44
-8.73,139.52,2024-02-24 02:00,0.0,0.86
-8.75,139.51,2024-02-23 10:00,0.0,1.05
-8.76,139.59,2024-02-25 04:00,0.0,5.04
-8.63,139.33,2024-02-19 03:00,0.0,2.96
-8.73,139.55,2024-02-26 21:00,0.0,3.47
-8.68,139.35,2024-02-19 05:00,0.0,1.75
-8.79,139.53,2024-02-28 01:00,0.0,0.38
-8.62,139.33,2024-02-18 11:00,0.0,8.63
-8.72,139.53,2024-02-25 23:00,0.0,4.13
-8.73,139.55,2024-02-24 01:00,0.0,1.14
-8.74,139.58,2024-02-26 15:00,0.0,1.5
-8.64,139.37,2024-02-20 07:00,0.0,2.92
-8.77,139.52,2024-02-26 09:00,0.0,4.03
-8.72,139.56,2024-02-25 12:00,0.0,4.77
-8.74,139.5,2024-02-22 12:00,0.0,5.4
-8.7,139.33,2024-02-20 19:00,0.0,6.13
-8.63,139.36,2024-02-19 14:00,0.0,1.42
-8.77,139.55,2024-02-23 08:00,0.0,0.31
-8.73,139.54,2024-02-24 23:00,0.0,2.03
-8.63,139.36,2024-02-18 16:00,0.0,2.84
-8.73,139.57,2024-02-23 23:00,0.0,1.44
-8.71,139.6,2024-02-20 23:00,0.0,4.16
-8.72,139.54,2024-02-26 17:00,0.0,2.61
-8.73,139.6,2024-02-23 14:00,0.0,3.48
-8.73,139.58,2024-02-21 23:00,0.0,3.95
-8.74,139.49,2024-02-23 05:00,0.0,1.0
-8.63,139.31,2024-02-20 04:00,0.0,1.35
-8.63,139.34,2024-02-19 00:00,0.0,7.59
-8.75,139.54,2024-02-24 07:00,0.0,2.81
-8.73,139.53,2024-02-25 08:00,0.0,3.49
-8.73,139.59,2024-02-27 17:00,0.0,2.06
-8.72,139.52,2024-02-27 00:00,0.0,3.36
-8.73,139.57,2024-02-22 16:00,0.0,2.66
-8.73,139.53,2024-02-22 02:00,0.0,0.66
-8.74,139.57,2024-02-24 21:00,0.0,8.32
-8.73,139.51,2024-02-26 05:00,0.0,3.76
-8.61,139.28,2024-02-18 02:00,0.0,1.1
-8.71,139.55,2024-02-21 02:00,0.0,2.03
-8.76,139.49,2024-02-22 13:00,0.0,0.77
-8.8,139.43,2024-02-28 21:00,0.0,1.35
-8.7,139.5,2024-02-26 13:00,0.0,1.39
-8.72,139.58,2024-02-23 15:00,0.0,1.23
-8.68,139.52,2024-02-24 13:00,0.0,0.75
-8.74,139.58,2024-02-23 00:00,0.0,2.92
-8.63,139.38,2024-02-19 10:00,0.0,4.77
-8.73,139.56,2024-02-22 18:00,0.0,2.57
-8.73,139.59,2024-02-23 22:00,0.0,5.22
-8.71,139.5,2024-02-27 09:00,0.0,2.34
-8.73,139.54,2024-02-27 19:00,0.0,2.65
-8.63,139.34,2024-02-19 04:00,0.0,0.25
-8.62,139.37,2024-02-19 17:00,0.0,3.41
-8.73,139.5,2024-02-22 22:00,0.0,3.11
-8.7,139.52,2024-02-24 04:00,0.0,1.86
-8.72,139.54,2024-02-25 16:00,0.0,1.97
-8.74,139.5,2024-02-23 04:00,0.0,3.01
-8.74,139.57,2024-02-27 05:00,0.0,4.56
-8.8,139.44,2024-02-28 19:00,0.0,5.75
-8.75,139.51,2024-02-28 12:00,0.0,11.81
-8.76,139.54,2024-02-24 09:00,0.0,0.22
-8.73,139.51,2024-02-21 19:00,0.0,7.88
-8.73,139.55,2024-02-27 07:00,0.0,1.52
-8.8,139.45,2024-02-28 13:00,0.0,0.58
-8.7,139.4,2024-02-20 12:00,0.0,1.43
-8.81,139.48,2024-02-22 07:00,0.0,5.05
-8.77,139.55,2024-02-23 07:00,0.0,2.15
-8.8,139.45,2024-02-28 20:00,0.0,0.73
-8.73,139.51,2024-02-26 12:00,0.0,2.67
-8.63,139.36,2024-02-20 01:00,0.0,1.08
-8.74,139.53,2024-02-27 13:00,0.0,3.54
-8.63,139.34,2024-02-18 17:00,0.0,0.74
-8.72,139.54,2024-02-26 18:00,0.0,0.24
-8.73,139.54,2024-02-22 01:00,0.0,2.28
-8.63,139.34,2024-02-20 02:00,0.0,1.35
-8.72,139.54,2024-02-23 17:00,0.0,1.99
-8.71,139.6,2024-02-21 00:00,0.0,0.11
-8.73,139.57,2024-02-24 00:00,0.0,0.72
-8.76,139.52,2024-02-23 09:00,0.0,1.55
-8.71,139.53,2024-02-24 11:00,0.0,2.6
-8.74,139.57,2024-02-23 01:00,0.0,0.59
-8.7,139.5,2024-02-25 19:00,0.0,3.61
-8.71,139.51,2024-02-27 01:00,0.0,0.49
-8.63,139.34,2024-02-20 03:00,0.0,0.01
-8.7,139.52,2024-02-27 15:00,0.0,1.9
-8.71,139.51,2024-02-26 00:00,0.0,0.68
-8.72,139.51,2024-02-26 01:00,0.0,1.16
-8.71,139.53,2024-02-21 03:00,0.0,1.31
-8.73,139.51,2024-02-21 05:00,0.0,2.12
-5.72,135.96,2024-02-20 23:00,525500067.0,0.0
-5.52,135.85,2024-02-18 02:00,525500067.0,6.5
-5.73,135.96,2024-02-21 04:00,525500067.0,4.27
-5.88,136.12,2024-02-19 12:00,525500067.0,17.38
-5.86,136.11,2024-02-19 21:00,525500067.0,8.91
-5.62,135.78,2024-02-17 20:00,525500067.0,18.38
-5.36,135.3,2024-02-17 02:00,525500067.0,0.0
-5.52,135.85,2024-02-18 19:00,525500067.0,16.3
-1.8,128.67,2024-02-23 15:00,525600181.0,1.04
-1.82,128.81,2024-02-26 14:00,525600181.0,1.13
-1.8,128.67,2024-02-23 14:00,525600181.0,20.97
-1.82,128.81,2024-02-26 11:00,525600181.0,1.98
-1.8,128.67,2024-02-23 16:00,525600181.0,1.01
-1.82,128.81,2024-02-26 13:00,525600181.0,2.55
-1.83,128.81,2024-02-26 09:00,525600181.0,0.0
-5.64,135.75,2024-02-23 00:00,0.0,0.0
-5.71,135.36,2024-02-23 20:00,0.0,1.08
-5.7,135.41,2024-02-23 19:00,0.0,18.86
-5.58,135.46,2024-02-17 19:00,0.0,18.91
-5.56,135.88,2024-02-20 13:00,0.0,12.08
-5.54,135.87,2024-02-21 19:00,0.0,0.0
-6.31,135.55,2024-02-18 19:00,0.0,2.47
-6.54,135.55,2024-02-18 13:00,0.0,6.18
-6.77,136.34,2024-02-21 07:00,0.0,4.63
-6.76,136.46,2024-02-20 15:00,0.0,7.35
-6.16,135.45,2024-02-16 03:00,0.0,4.82
-6.45,135.61,2024-02-17 17:00,0.0,6.55
-6.67,136.43,2024-02-21 20:00,0.0,5.71
-6.14,135.5,2024-02-16 19:00,0.0,2.21
-7.26,136.91,2024-02-28 13:00,0.0,0.27
-6.71,137.1,2024-02-25 10:00,0.0,23.98
-6.81,136.34,2024-02-21 08:00,0.0,0.55
-6.63,136.91,2024-02-27 22:00,0.0,9.59
-6.5,135.55,2024-02-17 07:00,0.0,2.31
-6.27,135.45,2024-02-16 08:00,0.0,4.46
-6.63,136.92,2024-02-28 00:00,0.0,1.79
-6.96,136.88,2024-02-28 08:00,0.0,3.24
-6.9,136.29,2024-02-23 08:00,0.0,1.22
-7.41,136.91,2024-02-28 16:00,0.0,3.45
-6.53,136.3,2024-02-20 03:00,0.0,6.12
-6.59,135.6,2024-02-17 11:00,0.0,3.73
-6.32,135.5,2024-02-17 02:00,0.0,1.19
-6.77,136.89,2024-02-28 05:00,0.0,4.03
-6.53,136.28,2024-02-22 07:00,0.0,7.25
-6.75,136.89,2024-02-27 12:00,0.0,7.67
-6.42,135.55,2024-02-18 17:00,0.0,3.46
-6.38,136.36,2024-02-23 00:00,0.0,4.56
-6.68,136.36,2024-02-23 19:00,0.0,5.97
-7.05,136.89,2024-02-28 09:00,0.0,1.38
-6.81,136.27,2024-02-23 07:00,0.0,4.89
-6.7,137.15,2024-02-25 14:00,0.0,1.77
-6.68,136.32,2024-02-20 07:00,0.0,3.04
-6.68,136.36,2024-02-19 12:00,0.0,11.27
-6.55,136.75,2024-02-24 10:00,0.0,10.03
-6.39,135.49,2024-02-16 14:00,0.0,1.62
-6.38,135.59,2024-02-17 19:00,0.0,1.49
