Lat,Lon,mmsi,Apparent Fishing Hours,Time Range
-0.97,117.32,2600071,0.24,103.0
-1.0,117.33,2600110,0.99,104.0
-1.0,117.33,2600071,0.39,38.0
-1.04,117.29,2600110,1.02,105.0
-1.0,117.33,2600071,2.49,141.0
-1.02,117.32,2600071,2.36,139.0
-0.99,117.33,2600071,1.0,56.0
-1.04,117.29,2600071,1.0,44.0
-1.0,117.34,2600071,0.42,9.0
-0.98,117.38,2600071,8.78,108.0
-0.99,117.34,2600110,0.86,45.0
-0.97,117.38,2600110,1.0,23.0
-0.97,117.38,2600110,0.83,132.0
-1.14,116.76,2600071,0.23,119.0
-1.21,116.78,2600071,0.57,99.0
-1.21,116.78,2600110,0.83,248.0
-1.21,117.07,2600113,0.85,93.0
-1.21,117.05,2600113,1.01,331.0
-1.22,117.04,2600113,1.0,64.0
-1.28,116.8,2600012,0.9,224.0
-1.28,116.8,2600012,0.86,344.0
-1.25,116.79,2600012,1.28,343.0
-1.26,116.79,2600110,0.99,249.0
-1.25,116.79,2600071,0.98,118.0
-1.25,116.79,2600071,0.76,122.0
-1.28,116.79,2600071,1.04,70.0
-1.3,116.82,2600071,1.12,225.0
-1.3,116.88,2600071,0.3,16.0
-1.29,116.89,2600071,0.92,15.0
-1.31,116.85,2600071,0.99,122.0
-1.3,116.82,2600110,1.04,345.0
-1.31,116.84,2600110,9.57,112.0
-1.31,116.85,2600071,1.18,98.0
-1.3,116.81,2600040,0.93,69.0
-1.29,116.94,2600012,1.01,348.0
-1.31,116.9,2600110,1.0,347.0
-1.3,116.94,2600110,1.0,120.0
-1.27,116.97,2600071,1.06,95.0
-1.3,116.93,2600071,1.02,114.0
-1.29,116.97,2600012,1.68,252.0
-1.28,116.94,2600110,1.06,334.0
-1.26,116.98,2600110,1.03,128.0
-1.28,116.95,2600071,1.0,67.0
-1.27,116.95,2600071,1.0,127.0
-1.26,116.98,2600113,1.0,66.0
-1.29,116.9,2600110,0.35,335.0
-1.29,116.92,2600110,1.0,126.0
-1.27,116.99,2600071,0.75,13.0
-1.28,117.0,2600012,1.25,334.0
-1.28,117.0,2600110,0.89,331.0
-1.26,117.04,2600071,1.0,117.0
-1.28,117.02,2600071,1.0,118.0
-1.27,116.98,2600110,1.05,349.0
-1.28,116.99,2600110,1.0,119.0
-1.26,117.0,2600110,1.0,116.0
-1.25,117.02,2600071,1.22,94.0
-1.24,117.04,2600071,1.03,117.0
-1.25,117.05,2600110,0.78,254.0
-1.26,117.02,2600071,0.99,112.0
-1.26,117.02,2600012,1.02,253.0
-1.24,117.01,2600110,1.0,332.0
-1.24,117.01,2600071,1.0,65.0
-1.33,116.98,2600071,0.25,217.0
-1.11,117.25,2600071,1.0,13.0
-1.11,117.25,2600071,1.0,11.0
-1.11,117.25,2600071,1.03,15.0
-1.11,117.25,2600071,1.01,20.0
-1.14,117.21,2600110,0.26,109.0
-1.14,117.21,2600071,0.38,57.0
-1.12,117.21,2600110,0.63,134.0
-1.12,117.18,2600071,1.01,90.0
-1.14,117.16,2600110,1.0,120.0
-1.14,117.17,2600071,1.0,108.0
-1.12,117.18,2600071,0.98,134.0
-1.1,117.21,2600071,0.8,135.0
-1.08,117.24,2600053,0.99,10.0
-1.08,117.24,2600071,1.0,14.0
-1.08,117.24,2600071,0.95,9.0
-1.14,117.23,2600071,0.95,160.0
-1.14,117.23,2600071,1.03,159.0
-1.13,117.24,2600071,0.4,117.0
-1.13,117.24,2600071,1.05,68.0
-1.13,117.24,2600071,1.0,92.0
-1.13,117.24,2600071,0.05,41.0
-1.13,117.24,2600071,0.25,67.0
-1.13,117.24,2600071,0.45,19.0
-1.13,117.24,2600071,1.0,44.0
-1.13,117.24,2600110,0.45,42.0
-1.13,117.24,2600071,0.15,21.0
-1.13,117.24,2600071,0.4,20.0
-1.23,117.07,2600012,0.79,351.0
-1.18,117.15,2600110,1.33,353.0
-1.18,117.12,2600110,1.0,119.0
-1.16,117.14,2600071,1.0,91.0
-1.2,117.11,2600110,0.49,256.0
-1.19,117.08,2600110,1.01,330.0
-1.14,117.15,2600071,1.0,61.0
-1.15,117.14,2600071,1.02,133.0
-1.17,117.11,2600110,1.68,329.0
-1.18,117.19,2600071,1.0,45.0
-1.18,117.21,2600071,0.15,21.0
-1.18,117.21,2600071,0.47,10.0
-1.18,117.19,2600071,0.54,89.0
-1.18,117.19,2600071,9.57,69.0
-1.18,117.19,2600071,0.75,111.0
-1.19,117.19,2600071,0.63,41.0
-1.18,117.19,2600071,1.0,42.0
-1.18,117.19,2600071,0.99,116.0
-1.16,117.21,2600071,0.97,16.0
-1.18,117.19,2600071,0.17,93.0
-1.18,117.19,2600071,0.25,87.0
-1.16,117.21,2600071,0.06,0.0
-1.18,117.19,2600071,0.42,92.0
-1.19,117.19,2600071,0.4,106.0
-1.19,117.21,2600071,0.16,110.0
-1.18,117.2,2600071,0.37,8.0
-1.18,117.19,2600071,0.64,46.0
-1.18,117.19,2600071,0.45,60.0
-1.16,117.21,2600071,0.66,56.0
-1.18,117.19,2600071,0.99,114.0
-1.19,117.2,2600071,0.32,76.0
-1.18,117.21,2600071,0.77,35.0
-1.18,117.19,2600110,0.67,112.0
-1.17,117.21,2600071,0.41,55.0
-1.18,117.19,2600071,0.07,117.0
-1.18,117.19,2600071,0.64,70.0
-1.16,117.21,2600071,1.0,17.0
-1.18,117.21,2600071,0.95,20.0
-1.16,117.21,2600071,0.67,19.0
-1.16,117.17,2600071,1.57,354.0
-1.16,117.19,2600071,1.0,11.0
-1.16,117.19,2600071,1.0,15.0
-1.16,117.19,2600071,0.5,12.0
-1.16,117.19,2600071,0.35,9.0
-1.16,117.19,2600071,1.03,19.0
-1.16,117.19,2600071,1.0,16.0
-1.16,117.19,2600071,0.96,20.0
-1.11,117.25,2600071,1.0,1.0
-1.11,117.25,2600071,1.0,22.0
-1.11,117.25,2600071,1.0,18.0
-1.11,117.25,2600071,0.91,2.0
-1.11,117.25,2600071,0.19,25.0
-1.11,117.25,2600071,0.97,17.0
-1.11,117.25,2600071,1.0,23.0
-1.05,117.28,2600071,1.0,36.0
-1.07,117.25,2600071,1.0,106.0
-1.09,117.25,2600071,1.0,37.0
-1.09,117.25,2600071,0.85,36.0
-1.07,117.26,2600071,1.0,43.0
-1.23,117.26,2600071,1.02,8.0
-1.21,117.28,2600071,1.0,7.0
-1.14,117.25,2600071,0.97,16.0
-1.15,117.25,2600071,1.0,17.0
-1.19,117.34,2600071,1.0,6.0
-1.16,117.4,2600071,1.45,180.0
-1.25,117.1,2600071,1.0,11.0
-1.23,117.22,2600071,0.98,9.0
-1.37,117.31,2600053,1.29,317.0
-0.85,117.56,2600005,0.22,9.0
-0.86,117.57,2600071,3.8,37.0
-0.88,117.58,2600071,1.0,72.0
-0.85,117.56,2600071,1.86,25.0
-0.85,117.56,2600071,0.96,60.0
-0.87,117.58,2600071,10.25,21.0
-0.88,117.58,2600071,11.36,71.0
-0.77,117.68,2600053,1.47,185.0
-0.71,117.7,2600071,0.96,187.0
-0.74,117.7,2600115,1.49,330.0
-0.77,117.69,2600110,1.03,15.0
-0.71,117.71,2600110,2.83,140.0
-0.84,117.65,2600110,1.25,181.0
-0.87,117.63,2600110,0.63,180.0
-0.8,117.67,2600071,0.87,184.0
-0.81,117.68,2600012,1.54,328.0
-0.87,117.66,2600110,1.05,327.0
-0.87,117.64,2600071,1.2,201.0
-0.85,117.64,2600071,1.16,202.0
-0.96,117.46,2600110,0.99,21.0
-0.95,117.5,2600071,1.09,20.0
-0.9,117.59,2600071,4.49,33.0
-0.88,117.58,2600110,0.25,264.0
-0.88,117.58,2600071,3.55,29.0
-0.94,117.55,2600071,1.0,135.0
-0.91,117.59,2600071,0.99,136.0
-0.94,117.55,2600110,0.88,19.0
-1.01,117.5,2600071,0.14,6.0
-1.02,117.57,2600110,1.54,324.0
-1.04,117.53,2600110,1.06,187.0
-0.9,117.61,2600110,1.12,179.0
-0.88,117.64,2600110,0.98,137.0
-0.88,117.63,2600110,1.19,17.0
-0.94,118.11,2600110,11.05,229.0
-1.09,117.47,2600110,1.09,183.0
-1.07,117.5,2600071,1.49,185.0
-1.16,117.47,2600110,1.24,321.0
-1.72,116.5,2600113,1.25,256.0
-1.73,116.63,2600071,0.78,85.0
-1.72,116.62,2600033,1.44,83.0
-1.71,116.56,2600116,0.93,81.0
-1.71,116.55,2600012,1.0,259.0
-1.73,116.63,2600117,1.39,271.0
-1.73,116.63,2600012,1.0,263.0
-1.72,116.63,2600118,1.49,267.0
-1.73,116.63,2600113,1.1,265.0
-1.71,116.65,2600071,1.55,158.0
-1.72,116.64,2600113,1.63,277.0
-1.71,116.65,2600113,1.0,160.0
-1.71,116.66,2600012,1.95,146.0
-1.72,116.64,2600117,1.32,273.0
-1.72,116.64,2600117,1.0,276.0
-1.72,116.64,2600012,1.05,281.0
-1.73,116.64,2600071,0.6,272.0
-1.71,116.65,2600071,0.61,155.0
-1.7,116.63,2600071,0.97,141.0
-1.72,116.65,2600071,1.02,91.0
-1.72,116.65,2600071,0.28,88.0
-1.71,116.65,2600071,1.45,150.0
-1.71,116.65,2600119,1.08,152.0
-1.7,116.63,2600040,0.9,144.0
-1.7,116.63,2600071,1.0,142.0
-1.72,116.65,2600012,0.27,274.0
-1.71,116.65,2600113,1.1,279.0
-1.71,116.65,2600119,1.05,149.0
-1.71,116.65,2600033,1.02,159.0
-1.78,116.31,2600033,3.9,73.0
-2.33,116.67,2600033,1.09,301.0
-1.72,117.05,2600011,1.24,311.0
-1.52,117.2,2600011,1.24,315.0
-1.66,117.09,2600117,1.04,312.0
-1.78,117.0,2600012,1.15,310.0
-1.96,116.86,2600012,1.04,307.0
-2.11,116.78,2600099,1.09,304.0
-2.84,112.98,2600086,1.0,102.0
-4.18,113.89,2600102,1.24,131.0
-3.49,114.5,2600102,1.17,40.0
-3.43,114.5,2600092,1.2,44.0
-3.44,114.51,2600120,0.9,43.0
-3.45,114.51,2600120,1.09,42.0
-3.54,114.25,2600077,2.16,127.0
-3.76,114.22,2600077,0.93,154.0
-3.77,114.17,2600077,0.89,155.0
-3.78,114.15,2600077,0.33,156.0
-3.53,114.3,2600077,0.76,135.0
-3.53,114.3,2600077,0.43,130.0
-3.53,114.3,2600077,1.03,137.0
-3.54,114.26,2600077,1.23,128.0
-3.53,114.3,2600077,1.99,134.0
-3.53,114.3,2600077,1.01,142.0
-3.53,114.3,2600102,2.46,132.0
-3.53,114.3,2600102,1.37,136.0
-3.52,114.49,2600120,0.81,39.0
-3.56,114.49,2600120,0.28,43.0
-3.65,114.48,2600099,1.01,36.0
-3.67,114.49,2600099,1.02,35.0
-3.64,114.48,2600099,0.57,216.0
-3.69,114.48,2600099,1.01,223.0
-3.66,114.48,2600120,1.02,46.0
-3.65,114.48,2600099,1.04,233.0
-3.68,114.46,2600099,0.3,146.0
-3.68,114.46,2600099,0.8,148.0
-3.72,114.33,2600099,0.94,152.0
-3.7,114.43,2600099,0.25,187.0
-3.7,114.43,2600099,0.3,235.0
-3.7,114.43,2600077,0.25,212.0
-3.7,114.43,2600077,0.7,165.0
-3.7,114.43,2600077,0.95,188.0
-3.86,114.3,2600100,0.82,53.0
-3.81,114.38,2600100,0.94,51.0
-3.85,114.35,2600077,1.04,140.0
-3.7,114.45,2600099,0.55,150.0
-3.7,114.45,2600099,1.02,141.0
-3.7,114.45,2600099,0.18,140.0
-3.7,114.45,2600099,0.63,149.0
-3.77,114.47,2600099,0.25,234.0
-3.77,114.47,2600099,0.8,236.0
-3.77,114.47,2600099,0.67,227.0
-3.77,114.47,2600077,0.34,226.0
-3.71,114.46,2600120,1.02,47.0
-3.71,114.46,2600099,1.01,234.0
-3.76,114.45,2600077,1.03,141.0
-3.72,114.46,2600077,1.04,143.0
-3.7,114.43,2600077,0.85,139.0
-3.7,114.43,2600102,0.8,142.0
-3.79,114.49,2600099,1.02,32.0
-3.79,114.47,2600077,1.05,140.0
-3.94,114.18,2600102,0.93,56.0
-3.94,114.22,2600097,1.16,137.0
-4.01,114.09,2600092,0.52,59.0
-4.13,113.96,2600092,0.75,13.0
-4.12,113.95,2600092,0.88,14.0
-4.13,113.96,2600092,0.79,12.0
-4.13,113.96,2600077,2.04,133.0
-3.89,114.26,2600099,1.04,54.0
-3.88,114.3,2600097,0.97,139.0
-3.9,114.5,2600099,1.02,29.0
-3.9,114.44,2600077,0.89,239.0
-3.87,114.49,2600097,1.07,138.0
-3.96,114.51,2600099,0.98,28.0
-4.02,114.49,2600077,0.26,241.0
-3.98,114.49,2600099,0.79,136.0
-4.07,114.51,2600011,0.93,242.0
-4.19,114.58,2600011,1.14,244.0
-4.14,114.54,2600011,1.32,243.0
-4.2,114.88,2600099,1.04,252.0
-4.18,114.94,2600099,1.39,253.0
-4.16,115.05,2600011,1.24,255.0
-4.17,114.98,2600099,1.04,254.0
-4.15,115.12,2600011,1.24,256.0
-4.12,115.18,2600077,1.14,258.0
-4.83,112.77,2600077,1.05,112.0
-4.86,112.71,2600077,1.04,111.0
-4.7,113.03,2600077,1.19,116.0
-4.73,112.96,2600077,1.19,115.0
-4.67,113.09,2600077,1.04,117.0
-4.54,113.36,2600077,1.14,122.0
-4.5,113.44,2600077,1.29,123.0
-4.36,113.64,2600077,1.2,127.0
-4.27,113.77,2600077,1.09,129.0
-4.22,113.83,2600077,1.3,130.0
-4.59,113.24,2600077,1.37,120.0
-4.58,113.28,2600097,0.28,121.0
-5.28,113.18,2600097,1.02,87.0
-5.43,113.09,2600097,0.92,84.0
-5.59,113.02,2600097,1.34,81.0
-5.53,113.04,2600097,1.01,82.0
-5.24,113.21,2600097,0.82,88.0
-5.18,113.24,2600102,1.21,89.0
-5.23,113.9,2600102,13.96,56.0
-5.26,113.86,2600102,0.87,57.0
-5.59,113.38,2600102,2.45,81.0
-5.62,113.41,2600102,1.45,66.0
-5.49,113.56,2600102,1.01,63.0
-5.57,113.69,2600102,0.87,76.0
-5.57,113.78,2600097,1.09,75.0
-4.29,114.61,2600077,12.66,127.0
-4.24,114.7,2600077,1.69,247.0
-4.33,114.62,2600099,0.76,67.0
-4.22,114.8,2600011,1.19,249.0
-4.42,114.62,2600118,2.13,230.0
-4.56,114.74,2600097,0.0,273.0
-4.39,114.93,2600102,0.53,0.0
-4.66,114.91,2600102,0.26,44.0
-5.56,113.91,2600102,1.05,73.0
-5.56,113.96,2600102,0.9,72.0
-5.56,114.02,2600030,1.33,71.0
-5.19,115.04,2600121,2.23,59.0
-5.23,114.98,2600121,3.33,62.0
-5.1,115.14,2600121,2.04,53.0
-5.34,114.85,2600121,1.01,68.0
-5.33,114.86,2600030,2.02,67.0
-5.28,114.92,2600030,0.83,64.0
-5.29,114.91,2600122,1.1,65.0
-5.36,114.83,2600099,1.01,69.0
-3.13,116.54,2600100,1.09,291.0
-3.31,116.08,2600098,1.0,199.0
-3.31,116.08,2600098,1.0,197.0
-3.31,116.08,2600098,1.15,206.0
-3.31,116.08,2600098,1.0,205.0
-3.28,116.09,2600123,1.01,282.0
-3.31,116.09,2600123,1.3,210.0
-3.29,116.1,2600098,1.05,120.0
-3.27,116.08,2600098,1.1,117.0
-3.31,116.09,2600124,0.5,287.0
-3.26,116.08,2600123,1.0,113.0
-3.31,116.09,2600123,1.01,300.0
-3.29,116.09,2600124,1.01,284.0
-3.26,116.08,2600098,1.0,116.0
-3.31,116.08,2600098,1.05,194.0
-3.31,116.08,2600098,1.05,207.0
-3.31,116.08,2600124,1.0,285.0
-3.31,116.08,2600098,1.13,192.0
-3.31,116.08,2600098,0.42,189.0
-3.31,116.08,2600098,1.05,200.0
-3.31,116.08,2600098,1.25,196.0
-3.27,116.08,2600098,0.5,279.0
-3.29,116.1,2600098,1.0,119.0
-3.27,116.12,2600125,1.03,273.0
-3.29,116.15,2600126,0.53,298.0
-3.27,116.12,2600125,1.06,318.0
-3.27,116.12,2600125,1.12,290.0
-3.27,116.12,2600125,0.78,274.0
-3.29,116.15,2600125,0.0,261.0
-3.29,116.15,2600125,0.41,262.0
-3.28,116.14,2600126,0.51,299.0
-3.27,116.12,2600125,0.25,311.0
-3.27,116.12,2600125,1.04,272.0
-3.27,116.12,2600126,0.25,276.0
-3.28,116.13,2600125,0.26,359.0
-3.27,116.12,2600125,0.28,323.0
-3.27,116.12,2600124,1.35,265.0
-3.28,116.13,2600127,0.25,315.0
-3.27,116.12,2600128,1.94,297.0
-3.27,116.12,2600063,0.27,6.0
-3.28,116.12,2600128,0.6,4.0
-3.28,116.13,2600124,1.22,264.0
-3.27,116.12,2600124,1.06,321.0
-3.27,116.12,2600098,0.43,11.0
-3.28,116.12,2600098,0.53,266.0
-3.3,116.11,2600098,1.82,124.0
-3.3,116.11,2600125,1.01,301.0
-3.28,116.15,2600125,1.01,302.0
-3.19,116.27,2600129,0.89,306.0
-3.21,116.24,2600124,3.32,213.0
-3.19,116.33,2600130,1.81,66.0
-3.22,116.36,2600100,1.1,140.0
-3.19,116.33,2600100,6.21,61.0
-3.22,116.36,2600074,1.0,143.0
-3.22,116.36,2600131,1.05,142.0
-3.21,116.36,2600130,7.64,131.0
-3.21,116.35,2600128,0.66,3.0
-3.19,116.33,2600128,1.0,68.0
-3.21,116.35,2600086,0.6,2.0
-3.22,116.36,2600128,1.15,132.0
-3.22,116.36,2600128,1.25,145.0
-3.21,116.35,2600128,0.76,6.0
-3.19,116.33,2600128,1.05,70.0
-3.18,116.33,2600128,0.26,311.0
-3.18,116.33,2600129,0.92,310.0
-3.19,116.33,2600130,1.04,63.0
-3.22,116.37,2600128,0.92,148.0
-3.22,116.36,2600130,1.26,134.0
-3.21,116.35,2600128,0.26,10.0
-3.18,116.37,2600100,1.07,85.0
-3.19,116.38,2600124,1.05,223.0
-3.19,116.38,2600100,0.51,81.0
-3.19,116.37,2600128,1.49,216.0
-3.19,116.39,2600130,1.29,79.0
-3.19,116.38,2600100,1.06,75.0
-3.19,116.39,2600124,1.07,84.0
-3.19,116.38,2600124,1.28,219.0
-3.19,116.38,2600124,1.01,221.0
-3.21,116.53,2600125,1.09,290.0
-3.44,116.48,2600128,0.76,0.0
-3.82,115.48,2600129,0.61,5.0
-3.84,115.64,2600132,0.77,0.0
-4.09,115.38,2600011,1.04,261.0
-4.08,115.44,2600133,1.03,262.0
-4.07,115.52,2600134,1.01,264.0
-4.09,115.63,2600134,1.03,266.0
-3.91,115.84,2600098,1.1,207.0
-3.91,115.84,2600098,1.0,211.0
-3.91,115.84,2600098,1.15,210.0
-3.91,115.84,2600098,0.9,212.0
-3.91,115.84,2600098,0.9,204.0
-3.91,115.84,2600098,0.95,203.0
-3.91,115.84,2600098,1.05,208.0
-3.91,115.84,2600098,0.85,209.0
-3.93,115.84,2600128,0.95,215.0
-3.97,115.71,2600134,0.9,230.0
-3.97,115.71,2600134,1.0,234.0
-3.97,115.71,2600100,0.6,137.0
-3.97,115.71,2600100,1.1,66.0
-3.97,115.71,2600102,1.15,85.0
-3.97,115.71,2600122,1.0,163.0
-3.97,115.71,2600134,1.1,229.0
-3.97,115.71,2600102,0.8,205.0
-3.97,115.71,2600100,1.0,67.0
-3.97,115.71,2600100,0.85,132.0
-3.97,115.71,2600100,1.05,64.0
-3.97,115.71,2600122,0.55,84.0
-3.97,115.71,2600122,0.55,207.0
-3.97,115.71,2600134,0.06,238.0
-3.97,115.71,2600102,1.05,108.0
-3.97,115.71,2600122,0.95,162.0
-3.97,115.71,2600077,1.05,116.0
-3.97,115.71,2600100,0.85,112.0
-3.97,115.71,2600134,1.15,232.0
-3.97,115.71,2600102,0.55,141.0
-3.97,115.71,2600102,1.0,111.0
-3.97,115.71,2600122,0.95,164.0
-3.97,115.71,2600102,0.25,208.0
-3.97,115.71,2600100,0.95,63.0
-3.97,115.71,2600122,0.35,117.0
-3.97,115.71,2600102,1.05,188.0
-3.97,115.71,2600098,1.05,159.0
-3.97,115.71,2600098,0.3,69.0
-3.97,115.71,2600098,1.05,135.0
-3.97,115.71,2600134,1.0,237.0
-3.97,115.71,2600102,1.15,186.0
-3.97,115.71,2600102,0.9,181.0
-3.97,115.71,2600098,1.05,114.0
-3.97,115.71,2600098,0.2,107.0
-3.97,115.71,2600134,0.85,231.0
-3.97,115.71,2600122,0.9,155.0
-3.97,115.71,2600102,1.0,211.0
-3.97,115.71,2600102,1.0,187.0
-3.97,115.71,2600100,0.95,68.0
-3.97,115.71,2600100,1.0,62.0
-3.93,115.86,2600098,1.09,145.0
-3.91,115.91,2600122,1.04,123.0
-3.9,115.9,2600122,0.9,186.0
-3.94,115.9,2600102,0.89,192.0
-3.9,115.9,2600122,0.8,183.0
-3.9,115.9,2600098,0.27,100.0
-3.94,115.9,2600098,1.1,193.0
-3.9,115.9,2600122,1.25,187.0
-3.9,115.9,2600122,0.2,179.0
-3.9,115.9,2600102,1.05,182.0
-3.9,115.9,2600122,0.11,174.0
-3.94,115.91,2600100,0.93,121.0
-4.01,115.85,2600100,1.07,126.0
-4.01,115.91,2600098,0.86,118.0
-4.01,115.86,2600098,0.9,139.0
-3.98,115.9,2600122,0.75,195.0
-4.01,115.85,2600122,0.95,133.0
-3.96,115.9,2600102,1.0,194.0
-4.01,115.85,2600102,0.9,141.0
-3.99,115.91,2600098,1.05,119.0
-4.01,115.86,2600102,0.3,129.0
-4.02,115.86,2600122,0.55,197.0
-4.02,115.91,2600098,0.9,114.0
-3.97,115.84,2600122,1.0,217.0
-4.0,115.9,2600098,0.94,99.0
-4.0,115.9,2600122,1.12,196.0
-4.0,115.85,2600122,0.94,219.0
-4.02,115.91,2600102,0.3,108.0
-4.0,115.86,2600122,1.04,169.0
-4.01,115.86,2600102,0.9,127.0
-3.96,115.86,2600122,0.9,171.0
-4.02,115.91,2600122,1.2,115.0
-4.01,115.85,2600122,1.0,134.0
-4.02,115.91,2600100,0.6,113.0
-4.02,115.91,2600102,0.3,109.0
-3.98,115.86,2600098,0.9,144.0
-4.01,115.86,2600098,0.2,128.0
-3.98,115.85,2600098,1.0,143.0
-4.05,115.86,2600102,0.85,155.0
-4.06,115.86,2600102,1.04,166.0
-4.05,115.86,2600102,1.05,161.0
-4.06,115.86,2600102,1.0,165.0
-4.05,115.86,2600102,0.9,167.0
-4.11,115.91,2600102,0.3,78.0
-4.1,115.9,2600135,1.12,94.0
-4.11,115.91,2600102,0.9,86.0
-4.05,115.86,2600098,1.2,156.0
-4.07,115.92,2600102,0.12,76.0
-4.05,115.86,2600102,0.9,158.0
-4.05,115.86,2600122,0.95,163.0
-4.12,115.87,2600122,0.34,270.0
-4.17,115.94,2600102,0.86,73.0
-4.19,115.94,2600128,1.2,72.0
-3.53,116.47,2600129,1.13,1.0
-3.99,116.33,2600102,1.3,9.0
-4.1,116.28,2600102,1.14,276.0
-4.09,116.29,2600125,0.43,12.0
-4.06,116.3,2600125,0.9,11.0
-4.05,116.31,2600102,1.04,277.0
-3.24,117.76,2600125,0.9,13.0
-3.24,117.76,2600128,0.25,12.0
-3.24,117.76,2600128,1.05,15.0
-4.24,115.94,2600102,0.67,57.0
-4.24,115.94,2600102,0.95,58.0
-4.24,115.94,2600102,1.3,67.0
-4.24,115.94,2600102,0.3,60.0
-4.24,115.94,2600102,1.4,69.0
-4.24,115.94,2600102,0.35,68.0
-4.24,115.94,2600102,0.75,66.0
-4.4,116.01,2600102,2.35,21.0
-4.53,115.86,2600102,1.29,26.0
-4.84,115.48,2600102,2.89,41.0
-4.77,115.55,2600102,1.25,37.0
-4.78,115.55,2600102,0.99,38.0
-4.64,115.72,2600102,4.12,30.0
-4.68,115.67,2600102,0.37,32.0
-4.63,115.92,2600102,0.35,243.0
-4.24,116.17,2600102,1.48,16.0
-4.26,116.15,2600102,0.6,17.0
-4.32,116.09,2600102,2.34,19.0
-4.93,115.36,2600121,0.79,46.0
-4.96,115.32,2600121,1.2,47.0
-5.17,115.77,2600121,0.25,59.0
-5.21,115.88,2600102,0.56,75.0
-5.2,115.95,2600100,0.72,65.0
-5.15,116.27,2600136,0.51,56.0
-2.78,122.15,2600137,0.8,229.0
-2.78,122.15,2600137,0.95,228.0
-2.78,122.15,2600137,1.05,230.0
-2.78,122.15,2600137,1.0,232.0
-2.78,122.15,2600040,1.0,233.0
-2.81,122.17,2600040,1.08,300.0
-2.8,122.17,2600040,0.48,312.0
-2.81,122.28,2600040,1.03,290.0
-2.82,122.22,2600137,0.99,237.0
-2.82,122.22,2600033,1.01,238.0
-2.84,122.21,2600138,0.51,295.0
-2.84,122.21,2600139,1.03,296.0
-2.84,122.21,2600040,1.05,297.0
-2.85,122.33,2600140,1.06,289.0
-3.54,122.81,2600095,1.02,47.0
-5.65,112.59,2600097,0.52,98.0
-5.65,112.85,2600097,0.83,94.0
-5.65,112.9,2600102,0.77,93.0
-5.75,112.96,2600102,1.01,78.0
-5.67,113.07,2600102,0.89,47.0
-5.67,113.11,2600102,0.92,46.0
-5.67,113.15,2600097,0.9,88.0
-5.67,113.15,2600097,0.86,92.0
-5.67,113.15,2600097,1.2,89.0
-5.67,113.15,2600102,0.95,90.0
-5.68,113.16,2600102,1.12,93.0
-5.67,113.16,2600102,1.03,45.0
-5.72,113.14,2600097,0.52,94.0
-6.21,112.62,2600097,9.57,104.0
-5.65,113.2,2600102,0.98,84.0
-5.69,113.21,2600102,1.04,44.0
-5.64,113.37,2600102,0.67,67.0
-5.64,113.5,2600102,1.02,85.0
-5.75,113.52,2600141,1.02,22.0
-5.75,113.5,2600108,0.25,23.0
-5.65,113.81,2600102,0.0,85.0
-5.94,113.6,2600019,6.2,283.0
-6.17,113.73,2600122,1.34,152.0
-6.27,113.58,2600102,4.67,156.0
-6.14,113.88,2600030,1.01,19.0
-6.14,113.88,2600141,0.0,17.0
-6.14,113.88,2600108,0.76,20.0
-6.6,112.64,2600106,1.62,63.0
-6.56,113.17,2600105,1.17,172.0
-6.55,113.19,2600019,0.7,171.0
-6.51,113.15,2600019,0.51,353.0
-6.64,113.06,2600108,1.03,175.0
-6.59,113.13,2600105,1.08,173.0
-6.76,112.68,2600105,1.11,54.0
-6.75,112.8,2600019,0.76,262.0
-6.82,112.75,2600019,1.0,333.0
-6.82,112.75,2600105,0.1,331.0
-6.84,112.75,2600105,1.01,190.0
-6.84,112.75,2600019,1.0,188.0
-6.84,112.75,2600105,0.06,191.0
-6.84,112.85,2600105,1.02,330.0
-6.82,112.79,2600019,0.99,182.0
-6.8,112.83,2600019,1.01,181.0
-6.9,112.72,2600105,1.02,333.0
-6.84,112.75,2600105,1.0,183.0
-6.84,112.75,2600019,0.27,195.0
-6.86,112.78,2600108,0.21,172.0
-6.86,112.78,2600019,0.2,170.0
-6.86,112.78,2600019,0.35,171.0
-6.98,112.69,2600105,1.04,335.0
-6.97,112.71,2600105,1.11,199.0
-6.93,112.72,2600105,0.87,198.0
-7.01,112.68,2600105,0.45,200.0
-6.72,112.94,2600105,1.06,178.0
-6.69,112.98,2600105,1.0,177.0
-6.81,112.88,2600105,1.03,329.0
-6.71,113.06,2600019,0.68,325.0
-6.69,113.08,2600019,0.27,324.0
-6.48,113.28,2600108,2.21,167.0
-6.48,113.28,2600108,0.91,168.0
-6.44,113.34,2600108,0.92,165.0
-6.42,113.36,2600142,0.96,164.0
-6.4,113.39,2600105,0.97,163.0
-6.52,113.23,2600105,0.98,170.0
-6.5,113.32,2600105,0.77,351.0
-6.51,113.41,2600019,1.03,350.0
-6.51,113.45,2600019,0.76,349.0
-5.96,114.02,2600108,1.01,142.0
-5.87,114.15,2600108,1.8,137.0
-5.79,114.25,2600108,1.14,133.0
-5.91,114.09,2600108,2.13,139.0
-6.03,113.91,2600108,0.84,146.0
-5.99,113.97,2600102,0.6,144.0
-6.15,113.92,2600030,3.77,24.0
-6.16,113.93,2600030,1.01,26.0
-6.17,113.94,2600030,0.51,27.0
